,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
224,mo,1,19.777954451885194,0,Green,European,English/Welsh,Independent,88709.44325947197,Residential,133716.57072189412,0
225,mi,1,31.804505357210278,1,Democratic,European,English/Welsh,Democratic & Independent,65686.42196632588,Apartment,174429.612992144,0
226,va,1,21.169622098903304,1,Democratic,East and South Asian,Indian/Hindu,Independent,97129.32642070376,Residential,387727.1123779126,0
227,sc,1,16.43057052227452,0,Reform,European,Likely Af-Am (Modeled),Independent,17289.356656964625,Apartment,272498.77409523854,0
228,in,1,82.18341087151174,0,Republican,European,English/Welsh,Republican & Independent,59439.63442214574,Apartment,102488.34066263493,0
229,mi,1,38.84520592437432,1,Democratic,European,Scots,Democratic & Independent,71657.12961780422,Residential,296315.16893624334,0
230,ma,1,55.75048940215883,1,Republican,Likely African-American,Hispanic,Independent,252103.07717753318,Apartment,360023.07704782346,0
231,az,0,23.680550737619246,1,Democratic,European,Hispanic,Republican,40716.18551340415,Apartment,819440.615299996,0
232,ca,1,70.66288602059466,0,Democratic,European,Hungarian,Independent,78606.38542226134,Residential,86203.7666135435,0
233,ga,0,38.84711926849775,0,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,80652.78985082054,Apartment,640089.1390187087,0
234,al,0,72.34375471713591,1,Republican,Other,Hispanic,Democratic & Republican,46801.04278328022,Residential,397405.74856843223,0
235,ia,1,57.933647231188644,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Republican & Independent,85229.74847479636,Unknown,592605.6469136402,0
236,ks,1,33.930566476952805,0,Republican,European,Hispanic,Independent,98335.02984792228,Duplex,243135.38514782485,0
237,ca,0,49.70784005816478,0,Democratic,European,English/Welsh,Democratic,122220.34927239525,Apartment,196631.8457511096,0
238,ca,1,64.33126325152348,0,Democratic,East and South Asian,English/Welsh,Independent,254394.46169604163,Apartment,248735.2786922049,0
239,il,1,21.989986528682834,1,Republican,European,English/Welsh,Independent,86711.66623339127,Duplex,235313.63611833175,0
240,al,1,17.966325543504826,1,American Independent,European,Scots,Democratic & Independent,84470.20161447108,Residential,230250.80091851397,0
241,al,1,69.87929328167739,0,Democratic,European,Czech,Democratic & Independent,111966.16652173027,Residential,367846.0930944156,0
242,wv,1,54.37364016953827,0,Non-Partisan,Hispanic and Portuguese,German,Democratic & Republican,95313.32529371345,Residential,293271.3558866222,0
243,ny,0,47.544483404761074,0,Non-Partisan,Likely African-American,Hispanic,Independent,90259.04213661044,Residential,881696.3875128757,0
244,mi,1,23.744813826051736,1,Democratic,European,English/Welsh,Democratic & Republican,129200.00114994842,Unknown,375700.1563470858,0
245,oh,1,45.470882306377206,1,Democratic,European,Romanian,Democratic & Independent,29476.750472093343,Apartment,129998.1320237564,0
246,pa,0,40.00380405642773,0,Democratic,European,Chinese,Democratic,61060.33844564306,Residential,515821.47866832797,0
247,fl,1,47.759329583632116,1,Non-Partisan,Likely African-American,Arab,Independent,26735.48168015365,Triplex,160710.92334778357,0
248,va,0,29.788551226684305,0,Democratic,European,German,Independent,244848.60093054303,Residential,99749.27538316097,1
249,az,1,72.4190179789501,1,Democratic,Likely African-American,English/Welsh,Democratic,71068.08578773325,Residential,162478.38456955407,0
250,va,0,64.4431688181605,1,Republican,European,Scots,Independent,66470.21661811035,Residential,259192.80005416446,0
251,tx,1,67.02230015486572,1,Democratic,Likely African-American,English/Welsh,Democratic,208566.46161464346,Apartment,361001.64197552524,0
252,mi,0,15.325813055828478,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Republican,78882.5095251267,Residential,196138.67787738028,0
253,tx,1,40.890198328971344,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,87811.466784073,Duplex,104512.20418558971,0
254,ma,0,20.2232658739553,0,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,141297.29871930144,Residential,382402.50593636435,1
255,ny,1,47.689205867218185,1,Democratic,European,Hispanic,Independent,102300.07853293001,Residential,576431.2243731865,0
256,ny,0,24.129300269835422,1,Democratic,European,Filipino,Democratic,64572.36852441032,Residential,527558.0646714326,0
257,nh,1,48.95315543506453,0,Republican,European,Hispanic,Democratic & Republican,24907.856985179926,Residential,239379.6450371184,0
258,ny,1,30.51419803653859,1,Republican,Other,Arab,Democratic & Independent,107911.16078476462,Duplex,152913.65938209757,0
259,ca,0,55.443583617760474,0,Peace and Freedom,Other,Scots,Democratic & Republican,67042.33777991122,Residential,187257.79482992415,0
260,nj,1,76.15653078923296,1,Democratic,European,Italian,Independent,65202.76393958195,Residential,261699.13733710727,1
261,al,0,19.55356944983921,1,Republican,European,English/Welsh,Republican,127983.15221521753,Residential,243364.6518562208,0
262,md,1,45.16538478158133,1,Non-Partisan,European,Hispanic,Republican,63525.115742636,Residential,119233.88662927873,1
263,ca,1,49.00427086337096,0,Democratic,East and South Asian,German,Independent,34079.26637906481,Residential,203492.65660394207,0
264,il,1,35.39036510347316,1,Unknown,Likely African-American,English/Welsh,Democratic,59117.46012532081,Residential,215532.05825551387,0
265,ny,0,23.060052268145334,1,Non-Partisan,European,Hispanic,Democratic & Independent,78516.50078008714,Residential,150875.64306845207,0
266,in,1,35.196152774035944,1,Republican,Other,English/Welsh,Democratic,142842.91119483087,Apartment,518954.2781902845,1
267,la,1,21.002743795754412,0,Democratic,Hispanic and Portuguese,Scots,Republican & Independent,248753.10550605983,Residential,361930.44168503664,0
268,mi,1,29.04638956656922,0,Democratic,Likely African-American,Italian,Republican & Independent,132938.53863152815,Residential,154375.57638175978,0
269,ms,1,75.23049578011121,1,Republican,European,Hispanic,Independent,165838.60240160092,Residential,606093.87105468,0
270,ny,0,31.54758542709319,1,Republican,European,English/Welsh,Democratic & Independent,64504.804564607664,Apartment,285296.06018930505,0
271,ga,0,52.687242943909936,1,Democratic,Likely African-American,French,Democratic & Independent,83659.97617575576,Residential,681748.2756409019,0
272,ny,0,50.4454430677117,1,Democratic,European,Polish,Democratic & Republican,41053.125530329926,Residential,83856.2723962376,0
273,tx,0,62.371057499572245,0,Non-Partisan,European,African or Af-Am Self Reported,Democratic,79176.32982330694,Residential,125645.05167560703,1
274,az,0,60.35419380009585,0,Democratic,European,Chinese,Democratic,106799.7304148487,Residential,563064.5072323994,0
275,tx,1,34.86992809927938,0,Democratic,European,Polish,Republican,92870.9673561854,Residential,6615.629277904198,0
276,ut,1,57.98636630449718,0,Non-Partisan,European,English/Welsh,Democratic & Republican,104293.21606869726,Unknown,170221.54334884233,0
277,wi,1,61.35106133861031,1,Other,European,Hispanic,Democratic,72437.18589964295,Apartment,366191.75715387566,0
278,ca,1,30.02028704018825,1,Republican,European,English/Welsh,Democratic & Republican & Independent,138226.31883025085,Residential,557598.5732549168,0
279,co,0,69.5940192647458,0,Democratic,European,Hispanic,Independent,227322.6643786729,Residential,828346.2920101213,0
280,ri,1,26.803608039236803,1,Democratic,European,Scots,Democratic & Independent,87700.1652889996,Residential,245982.4303669034,0
281,nj,0,63.61234175611874,0,Republican,European,English/Welsh,Independent,74282.70321866698,Unknown,716311.8625592574,1
282,fl,0,47.07956224080779,0,Republican,European,Hispanic,Democratic,169787.5935559031,Apartment,1054502.212371698,0
283,ok,1,46.70660392434209,1,Democratic,Other,Hispanic,Republican & Independent,99458.07058493911,Apartment,286986.3423686824,0
284,mi,1,54.055460563308706,0,Republican,European,Chinese,Independent,66829.8998279434,Residential,273946.65100118547,0
285,vt,1,39.10767894976016,1,Non-Partisan,European,African or Af-Am Self Reported,Independent,98909.73689072841,Residential,814372.3871550198,0
286,wi,1,47.93228238850817,1,Non-Partisan,Likely African-American,Scots,Democratic,238822.0681917562,Residential,278073.48008195765,1
287,fl,1,63.19893896129669,0,Working Family Party,European,Irish,Independent,196838.24019638746,Residential,1204125.7084912225,1
288,ny,0,26.802342326817136,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,57077.17744956875,Apartment,491006.56394204724,0
289,tx,1,22.688155275665697,0,Democratic,Likely African-American,Hispanic,Independent,111113.74017150306,Condominium,977008.3190317212,0
290,ca,0,55.28687538105088,1,Democratic,European,English/Welsh,Independent,275624.64914720436,Residential,234777.42238040944,1
291,nj,0,46.813449889095246,1,Democratic,East and South Asian,Irish,Independent,150142.88209304688,Residential,853020.1537667497,1
292,ca,0,21.40573417589857,0,Republican,European,Indian/Hindu,Republican,118822.85986043524,Residential,43832.913832331935,0
293,nc,1,24.603578017687855,1,Non-Partisan,European,African or Af-Am Self Reported,Republican & Independent,252057.08839077907,Duplex,319805.3850658173,0
294,md,1,21.074265232357476,0,Non-Partisan,Likely African-American,Turkish,Democratic & Independent,134471.6301387893,Triplex,317902.2781897964,0
295,ny,0,36.50930834575808,0,Democratic,East and South Asian,Irish,Democratic,144899.85837894466,Residential,704698.0963044618,0
296,mn,0,18.06763393922685,1,Democratic,European,Irish,Independent,88924.82595340861,Residential,640537.3986087046,0
297,mo,1,71.78571590904012,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Republican & Independent,134337.45472112097,Residential,328645.4435617856,0
298,ca,0,24.783738396874732,0,Democratic,Likely African-American,African or Af-Am Self Reported,Republican,255166.58109628258,Residential,145641.25214949012,0
299,tx,1,17.31995868934219,0,Democratic,Hispanic and Portuguese,Scots,Independent,226741.30421878025,Residential,163199.6070864769,0
300,oh,0,49.59232018499693,0,Non-Partisan,European,Hispanic,Republican,66854.1480909028,Residential,209669.05171897644,0
301,ca,1,58.503462065232554,0,Democratic,European,English/Welsh,Democratic & Independent,121461.7089358542,Unknown,71280.71457385924,1
302,nc,1,22.33654649473953,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,160620.4935808771,Apartment,383658.6731565259,0
303,mi,1,66.49008322551633,0,Republican,European,Hispanic,Independent,37566.586773514035,Mobil Home,491690.0554290253,0
304,mi,0,35.113797666122,1,Democratic,European,English/Welsh,Democratic,123431.7817423163,Residential,279798.5151068641,0
305,ca,0,60.68833729408662,0,Republican,European,English/Welsh,Democratic,217056.978215434,Residential,275019.3378771391,0
306,fl,1,57.740986115944686,1,Democratic,European,Hispanic,Independent,85409.91995587279,Residential,431378.64546795306,0
307,ky,0,96.52620199483972,0,Republican,European,English/Welsh,Independent,72712.01790703191,Apartment,186988.5905825122,1
308,ca,1,14.125277534855995,0,Democratic,European,Hispanic,Independent,69717.21249043015,Residential,473624.4454862771,0
309,ca,0,59.19566344151731,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,85801.13061744676,Unknown,176907.94681356644,1
310,ca,1,81.37112697934973,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,64362.89600209794,Residential,108647.68983943568,1
311,ca,1,47.52748114497733,1,Democratic,Hispanic and Portuguese,German,Republican & Independent,66893.5152910196,Residential,171781.48669690447,0
312,ca,0,42.57152434970244,0,Republican,Hispanic and Portuguese,German,Independent,77577.97977710867,Apartment,83853.0158914745,1
313,tn,1,16.50214018636222,0,Republican,East and South Asian,German,Democratic & Independent,78913.43943272886,Residential,157090.40207557107,0
314,md,1,77.15951165955383,0,Republican,European,Lithuanian,Republican,100292.17387256605,Residential,436443.97226890194,0
315,co,1,40.658032626848865,0,Non-Partisan,European,Irish,Democratic & Republican,58034.86637149859,Unknown,390755.78900388145,0
316,ca,1,45.12163185770225,0,Democratic,East and South Asian,Hispanic,Republican & Independent,59737.01926127965,Condominium,233699.8350279887,0
317,md,1,61.420950844930644,1,Democratic,Likely African-American,Hispanic,Democratic,97688.65842688037,Unknown,734334.4113141514,0
318,fl,1,43.05108103548967,1,Democratic,European,Hispanic,Republican & Independent,143674.0430597826,Unknown,537935.1574569448,0
319,ok,0,22.70425514522021,0,Democratic,European,German,Republican,218608.17774580323,Duplex,358292.6776898814,0
320,ny,0,33.53339002880195,1,Peace and Freedom,European,Scots,Democratic,257418.02826729938,Residential,602386.6169727342,0
321,ct,1,51.972781087654084,0,Non-Partisan,European,Irish,Democratic,129545.63843816525,Apartment,617911.4640661189,0
322,ny,1,49.27868906670756,0,Democratic,Hispanic and Portuguese,Hispanic,Independent,93571.68968169512,Unknown,19400.238394815067,0
323,nm,0,54.278264429080906,0,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,113394.05832482714,Residential,146343.93578783463,0
324,fl,1,18.988036242133987,1,Democratic,European,Hispanic,Democratic,68727.26814104735,Residential,565220.1403499036,0
325,or,1,59.221986972313715,0,Republican,European,Likely Af-Am (Modeled),Democratic,232809.77757954295,Triplex,641262.2809576751,0
326,ny,0,22.971346886706776,0,Democratic,Hispanic and Portuguese,Italian,Democratic,81128.83885154861,Unknown,289141.94293175166,0
327,ca,1,21.387161135323637,0,American Independent,Hispanic and Portuguese,Hispanic,Independent,29513.02213458767,Residential,458989.3859838109,0
328,tx,1,19.731024886234337,1,Democratic,European,Hispanic,Democratic,109834.29291102363,Residential,324261.7386838647,0
329,wi,0,42.433090204601406,0,Republican,European,African or Af-Am Self Reported,Democratic & Independent,80077.79219610087,Residential,723512.7809293494,0
330,mi,1,45.24995382707782,0,Democratic,Other,Irish,Republican,96381.09853022709,Residential,170062.78268653987,0
331,mn,1,47.62103972301981,1,Republican,East and South Asian,English/Welsh,Democratic,224928.53129967488,Residential,123308.89150061899,0
332,pa,0,49.404116182690906,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,91975.05138355604,Apartment,676517.176212975,0
333,co,1,54.52588806290174,0,Democratic,European,Hispanic,Democratic,134655.58304954678,Residential,324595.31331005774,0
334,or,1,22.90707307224765,1,Constitutional,European,Likely Af-Am (Modeled),Independent,61529.733731524495,Residential,105170.14872485456,0
335,ca,0,80.44109160037954,0,Non-Partisan,European,French,Independent,177755.5537930035,Duplex,405183.91953401663,0
336,ct,1,61.048400037944944,0,Democratic,European,Irish,Independent,103300.95332618357,Apartment,770538.6249473052,0
337,ny,1,24.349071982759696,1,Democratic,Other,Scots,Democratic & Independent,88044.65622422504,Apartment,153679.82505680434,0
338,nj,0,56.174205842589934,1,Non-Partisan,European,Hispanic,Democratic,135675.67275169984,Residential,249782.21266888204,0
339,wy,1,53.87804557623956,0,Republican,Hispanic and Portuguese,German,Democratic & Independent,9248.331103331857,Residential,21872.997680098386,0
340,ca,0,56.01979806827996,1,Democratic,East and South Asian,English/Welsh,Independent,83231.0825629291,Residential,499753.144246659,0
