,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
229,wy,1,26.616140526277775,1,Republican,Likely African-American,French,Independent,58584.82539901042,Unknown,108402.5414426811,0
230,az,0,36.7346842963519,1,Peace and Freedom,European,Scots,Independent,34008.11422630427,Apartment,142707.58451594596,1
231,ca,1,51.204166422851934,1,Democratic,European,German,Independent,97524.70055236561,Apartment,170907.99958514777,0
232,nc,1,82.87359434099747,0,Republican,Likely African-American,Dutch (Netherlands),Independent,103903.13206640171,Unknown,530580.8041914663,1
233,fl,0,37.157785286227835,1,Other,Likely African-American,English/Welsh,Republican,54185.29616962338,Residential,117355.02408727774,1
234,mo,0,56.905945635959355,1,Democratic,European,Korean,Independent,66257.81511170634,Residential,757524.2546349976,0
235,nj,1,76.24707199318144,0,Republican,European,English/Welsh,Democratic & Independent,87884.3634037874,Residential,579116.380562926,1
236,md,1,66.26664009783363,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,194716.91893371244,Apartment,100692.28655807688,0
237,fl,0,45.32943493287905,1,Republican,European,Likely Af-Am (Modeled),Democratic,251742.1722887052,Unknown,134500.0136741195,0
238,fl,1,18.89182016387671,1,American Independent,Likely African-American,Polish,Republican,114909.53796007656,Residential,124568.15593579333,1
239,tx,0,41.65599691339587,1,Republican,East and South Asian,English/Welsh,Independent,41767.719425092306,Residential,104215.84818347014,0
240,ca,1,19.32772374448173,0,American Independent,Other,English/Welsh,Independent,108528.93657239313,Apartment,179312.03836501477,0
241,dc,0,51.36226945568615,1,Non-Partisan,European,Serbian,Republican,93049.6107155755,Residential,165622.06831449817,0
242,mi,0,52.998605510937104,1,Non-Partisan,Other,English/Welsh,Independent,86784.83687830868,Apartment,929.1480431642412,1
243,ok,0,60.24105230003229,1,Democratic,European,Greek,Democratic & Republican,49895.52171811298,Residential,1765067.5756976483,1
244,pa,0,64.75512597649501,1,Democratic,Likely African-American,Polish,Republican & Independent,91568.34617387566,Residential,242395.08681012265,0
245,co,0,49.15104583914487,0,Republican,European,English/Welsh,Democratic,87007.7840870571,Apartment,1050397.2423973556,0
246,il,0,42.402095617702535,0,Democratic,East and South Asian,Swedish,Republican,77678.56833220876,Apartment,198953.1548949362,0
247,oh,1,39.907716724430195,0,Registered Independent,European,Korean,Democratic,58464.29998907962,Mobil Home,184732.89735759347,1
248,tx,1,53.81532252159581,1,Republican,European,Arab,Democratic,59760.08216238176,Residential,257086.87928268086,1
249,ca,1,18.381066072619042,1,Conservative,European,Hispanic,Democratic,92716.099887456,Unknown,661496.9654922014,1
250,ga,1,53.86289882126032,1,Non-Partisan,European,Scots,Republican,125978.38873009717,Residential,311416.9717894574,1
251,va,1,52.065038972465814,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,105630.03670107771,Apartment,424647.768926186,0
252,ut,0,47.81716528021994,1,Republican,East and South Asian,English/Welsh,Democratic & Republican,245040.61737461953,Unknown,727213.7188470083,1
253,nc,0,19.490773825369963,1,Republican,European,English/Welsh,Independent,95754.95256553897,Unknown,235914.9487113381,0
254,ct,0,17.769029059409448,1,Democratic,European,German,Democratic,64904.87505356263,Residential,164173.2103026958,0
255,mo,1,56.37743830673257,0,American Independent,European,Likely Af-Am (Modeled),Republican,116986.57219735469,Residential,459329.1104040016,0
256,wi,0,31.864534971628455,1,Non-Partisan,Likely African-American,English/Welsh,Democratic,161520.71287209512,Apartment,290350.99585757573,0
257,va,0,57.70777914227179,0,Democratic,European,Korean,Democratic,85278.95978217952,Residential,559072.7990950943,0
258,ma,0,20.201804201190775,1,Republican,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,106550.49312342054,Apartment,1186956.273623322,1
259,oh,0,24.351488274620152,1,Democratic,European,German,Democratic,39099.321584451915,Triplex,147022.90722047814,0
260,mi,0,66.59456127371892,0,Democratic,European,Italian,Republican,95462.74541953467,Residential,550215.1924160449,0
261,pa,0,44.02832593578821,1,Democratic,European,Chinese,Democratic & Independent,81333.40541212649,Unknown,408788.4676903079,0
262,tx,1,60.94745665066806,1,Democratic,East and South Asian,English/Welsh,Republican,104667.95588703627,Residential,469801.8940872359,1
263,ia,1,55.22901644958089,0,Republican,European,Irish,Republican,96576.42010400373,Residential,224665.83165240247,0
264,mi,1,49.201275443303366,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,115761.66861368378,Apartment,133821.43351810842,1
265,nc,1,62.58925866501062,1,Republican,European,Likely Af-Am (Modeled),Democratic,147093.12374495208,Residential,435174.42297902016,0
266,ca,1,52.57891857187917,1,Democratic,Hispanic and Portuguese,Pakistani,Independent,76165.80543017224,Residential,344281.3445277795,0
267,ca,1,64.15171803963023,1,Republican,European,English/Welsh,Republican & Independent,231827.91492089478,Unknown,365778.64943347656,1
268,co,1,52.02800550396158,1,Republican,Likely African-American,English/Welsh,Independent,45763.455603357106,Apartment,538665.7036168278,0
269,ny,0,67.40384380739937,1,Non-Partisan,European,Dutch (Netherlands),Republican,80344.2980987482,Apartment,616423.7069800006,1
270,ca,1,50.7685600399241,1,Democratic,Likely African-American,African or Af-Am Self Reported,Independent,61224.70835753889,Apartment,214410.78429784288,0
271,il,0,47.34047647856144,0,Democratic,European,English/Welsh,Democratic,51178.39977024267,Unknown,473032.8868842171,0
272,pa,0,33.96386997485467,1,Democratic,Other,English/Welsh,Republican & Independent,118730.15969839154,Residential,281119.76390875375,1
273,wi,0,41.34480031325007,1,Republican,Likely African-American,African or Af-Am Self Reported,Independent,136886.63649359814,Residential,192442.36349325406,0
274,pa,0,69.83831697078132,1,Republican,East and South Asian,Italian,Independent,141369.880250345,Apartment,287141.3880340862,0
275,wa,0,20.406087137859334,1,Republican,European,German,Republican,93589.38486661823,Duplex,567297.9559111706,1
276,ca,1,55.6014045386912,1,Non-Partisan,European,French,Democratic,93850.54714103977,Unknown,275868.640152789,0
277,fl,1,22.59784158241913,1,Democratic,European,English/Welsh,Democratic & Republican,36432.0252774686,Residential,411562.6037574904,1
278,ks,0,49.24727710909616,1,Republican,European,English/Welsh,Independent,124207.31305759323,Apartment,15809.51359585402,1
279,ky,0,42.972064466196834,1,Democratic,East and South Asian,Hispanic,Democratic,132006.02480799012,Residential,49261.280515532686,0
280,ca,1,39.3876964411482,1,Democratic,European,Hispanic,Democratic & Independent,83738.55677290792,Residential,590167.071621275,1
281,ny,1,17.698816167932286,0,Democratic,Hispanic and Portuguese,English/Welsh,Republican & Independent,96165.64256887726,Apartment,402827.3507186465,0
282,az,1,61.73289274875331,1,Republican,European,Italian,Republican,256133.38224174903,Residential,867245.5469505158,0
283,ny,1,23.12783610065714,1,Independence,European,French,Independent,91400.75579485406,Apartment,180223.48014002846,0
284,me,1,64.9951943261941,1,Democratic,East and South Asian,English/Welsh,Republican,89607.38688003398,Apartment,461427.52409040375,0
285,ca,1,18.36311628347033,1,Democratic,European,Irish,Republican,241166.96357088952,Residential,325571.9320158602,0
286,tx,0,64.06697699474769,1,Republican,European,English/Welsh,Republican,227865.01868402606,Residential,304379.5051378712,0
287,ok,0,55.62512323620669,1,Democratic,European,Russian (omitting former Soviet States),Independent,11383.865432361003,Residential,462773.9133952181,1
288,fl,1,33.48049354912334,1,Democratic,Other,English/Welsh,Democratic & Republican,74554.59386671952,Condominium,346101.15514599945,1
289,tn,0,74.60609527461379,1,Republican,European,Italian,Democratic,37594.13230594942,Residential,337439.5731236065,0
290,ky,1,58.14808761068667,1,Democratic,European,Italian,Democratic,15844.298551915013,Apartment,375859.2049353263,0
291,ca,0,37.08798800005311,1,Democratic,Hispanic and Portuguese,Italian,Democratic,94397.59206087192,Apartment,324391.817039637,0
292,ca,1,17.890126348440752,0,Democratic,Other,African or Af-Am Self Reported,Democratic,96030.38959713995,Residential,533776.1067221791,0
293,sc,1,42.89554271886933,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,52777.21408038952,Unknown,224355.34073591413,0
294,ca,0,65.88206783647028,1,Non-Partisan,East and South Asian,German,Democratic,114291.45336612572,Unknown,49035.97430797579,0
295,nh,1,17.681579747049092,1,Republican,East and South Asian,English/Welsh,Republican & Independent,77096.21887198719,Residential,210676.96465121335,0
296,mi,0,48.66947792493312,0,Democratic,European,African or Af-Am Self Reported,Democratic,112940.73159897451,Residential,253497.05748270146,0
297,tx,1,36.946725772968875,1,Non-Partisan,European,English/Welsh,Independent,95111.5124998909,Residential,367038.72908114345,1
298,fl,0,31.061643832710953,1,Democratic,European,Turkish,Independent,149738.27348021304,Apartment,1117144.101566723,0
299,ca,1,51.09561700753947,1,Democratic,Likely African-American,German,Republican,98368.1881908089,Apartment,436203.394390441,1
300,ca,1,29.274117570796534,1,Republican,East and South Asian,English/Welsh,Democratic & Independent,115258.24651354614,Residential,368736.9059383405,1
301,ks,0,31.014675383417433,0,Republican,Likely African-American,Scots,Independent,74588.50688611732,Residential,519424.3283331796,1
302,il,1,63.92565369024533,1,Republican,European,German,Democratic & Independent,90702.14972002873,Condominium,191113.00823352856,1
303,ny,0,45.09184315634242,1,Democratic,European,English/Welsh,Democratic,69964.17112252268,Residential,264814.5517163482,0
304,nc,1,59.083582012349765,0,Registered Independent,European,English/Welsh,Independent,62422.88150158291,Apartment,391204.3103005127,0
305,il,0,63.92052712641881,1,Democratic,European,Irish,Democratic,119233.07992698255,Mobil Home,181474.1363224796,0
306,ct,0,64.46482297657248,1,Democratic,Likely African-American,Norwegian,Democratic & Independent,46715.17650474231,Residential,289359.8502313055,1
307,ri,0,49.41918581573536,1,Democratic,Likely African-American,Italian,Democratic & Independent,94854.1392837671,Unknown,385534.65749391983,0
308,nc,1,56.32675335342772,1,Peace and Freedom,European,Italian,Independent,114528.04562130777,Residential,695868.2620392531,0
309,ca,1,18.295733921776105,1,Republican,European,English/Welsh,Republican,80167.70873134278,Apartment,246924.77547095693,0
310,ak,1,57.27803014654496,1,Democratic,European,English/Welsh,Republican,83806.2272357147,Condominium,107731.05718118235,0
311,la,0,25.815067491652627,1,Non-Partisan,European,Italian,Democratic & Republican,265333.4681189116,Apartment,107972.73367591525,0
312,nv,1,17.77890550464712,1,Non-Partisan,European,Irish,Democratic,48731.860305717164,Apartment,1888993.7106230315,1
313,sd,1,49.639127408477506,1,Republican,European,English/Welsh,Republican,243385.46478516617,Apartment,282712.07950573263,1
314,mi,0,18.17392243647849,1,Non-Partisan,European,Bhutanese,Independent,96432.6373169985,Unknown,755316.0882136994,0
315,mo,0,62.73071526486289,1,Democratic,European,English/Welsh,Democratic & Independent,79098.89446197975,Residential,35861.90203762568,0
316,nc,0,20.690453345147304,1,Democratic,European,African or Af-Am Self Reported,Democratic & Independent,72750.09225847643,Residential,54291.54504590591,0
317,tx,0,31.163189711809064,0,Democratic,Likely African-American,English/Welsh,Democratic & Independent,158183.96173685577,Residential,255083.71604903752,0
318,nm,1,51.4143705669242,1,Independent Democrat,Hispanic and Portuguese,Serbian,Democratic & Independent,85680.94994133606,Residential,196012.6590026903,0
319,ca,0,64.72980836751057,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican & Independent,122987.4505194148,Apartment,87574.19086790062,0
320,tx,1,53.38249475343767,1,Democratic,European,African or Af-Am Self Reported,Democratic,251170.7228473174,Mobil Home,391763.6445743848,1
321,md,1,26.981749086173203,1,Non-Partisan,European,English/Welsh,Independent,115700.6997578934,Apartment,516145.5164759091,0
322,va,0,19.567506020369628,1,Democratic,Likely African-American,Korean,Democratic,115039.94745265116,Residential,132515.7065051055,0
323,oh,1,25.058771612541605,1,Democratic,European,German,Republican & Independent,51155.78687263961,Residential,183702.36444880563,0
324,la,1,25.78403879856829,0,Non-Partisan,European,Scots,Democratic & Independent,57703.99764551208,Residential,240524.4224438352,1
325,ny,1,27.867168264112358,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican,241723.1809664435,Residential,222739.61368663632,1
326,ma,1,21.831521047944598,0,Republican,European,African or Af-Am Self Reported,Republican & Independent,48627.31600150635,Residential,342628.48463543144,0
327,al,1,63.94476618734239,0,Republican,European,Scots,Democratic,83799.5118905872,Apartment,566683.1464413919,1
328,mn,1,37.38810777729745,0,Republican,European,Likely Af-Am (Modeled),Republican & Independent,11786.390622314091,Apartment,653373.6894218775,0
329,fl,1,29.40049526455571,1,Republican,Other,English/Welsh,Independent,51022.08099907616,Residential,400250.0477019199,0
330,ca,1,63.71087340693951,1,Democratic,European,Hispanic,Republican,18047.130195914782,Condominium,1105350.550575615,0
331,tx,0,48.89827357548706,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,55720.00223755867,Residential,307991.9235775746,0
332,fl,1,49.183989149986864,0,Democratic,European,Dutch (Netherlands),Independent,74488.94618442461,Residential,547311.4395593,0
333,tn,1,29.53833538112658,0,Democratic,Other,English/Welsh,Democratic,110932.45960763699,Residential,466012.7498312739,0
334,ca,1,15.224256160735635,1,Democratic,Likely African-American,English/Welsh,Independent,107248.17837348707,Apartment,87579.86175228443,0
335,ct,1,71.25384415225419,1,Democratic,European,Irish,Democratic & Independent,180109.5389546375,Triplex,381871.6647868549,0
336,pa,0,69.25530615261528,0,Democratic,Other,African or Af-Am Self Reported,Democratic & Independent,104014.3943690038,Triplex,337418.3241180894,0
337,ar,1,53.263166630259114,0,Republican,European,English/Welsh,Republican,134821.6677842869,Residential,94080.00264055592,1
338,ny,1,44.4898877487221,0,Non-Partisan,European,Scots,Democratic,121062.55054483423,Apartment,204910.70850683015,1
339,tx,1,83.0931093095443,1,Non-Partisan,European,English/Welsh,Republican,118738.10709129082,Residential,401561.9071492183,0
340,md,1,47.66710158298011,1,Independence,European,Croatian,Democratic,50481.298914146944,Apartment,281425.9849417342,0
341,pa,1,25.840664021289072,1,American Independent,European,Armenian,Independent,63093.97814247964,Apartment,56879.83802488918,0
342,me,1,57.68040713879341,1,Non-Partisan,East and South Asian,English/Welsh,Republican & Independent,84362.71987825184,Apartment,512557.891272965,0
343,ga,1,30.776028895948414,1,Democratic,Other,English/Welsh,Republican,75549.53342658408,Residential,170607.5030350863,0
344,al,1,59.04486079720171,1,Democratic,European,German,Democratic,84435.96932019854,Condominium,316842.6998648625,0
