,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
228,md,1,45.553252553713584,1,Democratic,Likely African-American,Hispanic,Independent,62660.0868329447,Apartment,424712.9678264358,0
229,oh,1,40.4269138565903,0,Non-Partisan,European,Hispanic,Republican & Independent,127391.32673294893,Apartment,509345.3086913512,0
230,ny,1,47.91280176377602,0,Non-Partisan,European,Hispanic,Democratic,123742.27858548882,Residential,57614.11999476303,1
231,ca,1,44.96261388963306,0,Non-Partisan,European,Chinese,Democratic,147017.39292532564,Residential,393205.0291045532,1
232,ma,0,67.8892145904872,0,Democratic,European,English/Welsh,Democratic,273621.88395431684,Residential,32620.343818510475,1
233,mn,1,87.17875139771255,1,Democratic,European,Vietnamese,Democratic,37548.16747255038,Apartment,148615.81452076786,0
234,wa,1,22.020816443197926,1,Republican,European,Likely Af-Am (Modeled),Independent,6277.779674591258,Residential,522597.6090359907,1
235,ny,1,39.24704144493936,0,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,110553.34123505838,Apartment,124071.7585046138,0
236,ma,0,50.97925120954497,0,Republican,European,Hispanic,Democratic,100944.62124995851,Mobil Home,377355.2617342883,0
237,nj,0,43.27026552699924,0,Unknown,European,English/Welsh,Independent,46344.20954431534,Residential,343638.7687521756,0
238,sd,1,34.132784224590225,0,Peace and Freedom,European,Hispanic,Republican,147217.34083446115,Residential,130856.6133646955,0
239,ks,1,64.34532845311746,1,Republican,European,English/Welsh,Democratic,207034.98942038996,Apartment,355988.55591367476,0
240,ca,1,52.14997664738791,0,Republican,European,English/Welsh,Republican,209617.95047175215,Residential,1190592.6057932791,0
241,nc,1,57.57485506223705,0,Democratic,European,English/Welsh,Democratic,216457.69837863088,Residential,140478.16174332885,0
242,oh,0,54.61113104750319,1,Democratic,European,English/Welsh,Republican,168142.83765709132,Residential,153797.1868301586,0
243,pa,0,39.70517988044594,1,Democratic,European,Hungarian,Democratic & Independent,248925.51801012203,Residential,652362.4754128159,0
244,ca,1,63.67889716887713,0,Democratic,European,Romanian,Democratic,65072.76363963746,Residential,837329.8386627849,0
245,va,1,72.23907321703253,1,Democratic,Other,Hispanic,Independent,160639.9109915873,Unknown,200096.6140991404,0
246,fl,0,33.41031842473232,0,Republican,Other,English/Welsh,Democratic,125089.28653850836,Residential,26060.922506560455,0
247,il,1,55.56790187771557,0,Democratic,European,English/Welsh,Democratic & Republican,144603.87300378835,Residential,522522.6012115184,0
248,ga,0,50.68228038118507,1,Non-Partisan,European,English/Welsh,Republican,253839.35570345476,Residential,479002.57840006734,0
249,sc,1,30.53025200220072,0,Reform,European,English/Welsh,Republican & Independent,18029.58727451707,Residential,285100.60033158294,0
250,ca,1,16.286811175866987,0,Democratic,European,English/Welsh,Independent,183405.83109656087,Residential,233792.55400187348,0
251,va,0,14.303969495786916,0,Republican,European,German,Independent,147818.65639020756,Unknown,227822.71648727104,0
252,ma,1,51.23192627510387,1,Democratic,European,English/Welsh,Independent,100641.62543903971,Residential,272406.38854550646,1
253,ca,1,28.60963936318999,1,Democratic,European,English/Welsh,Independent,142335.84822285533,Residential,275152.44367583265,1
254,oh,1,31.83067529889928,1,Democratic,European,Irish,Republican,77252.01008419598,Duplex,484062.94811420696,0
255,ca,1,54.625394704863574,0,Republican,European,Likely Af-Am (Modeled),Democratic,107680.62084217358,Residential,578493.3487371735,0
256,co,1,70.44742634364472,0,Republican,European,English/Welsh,Democratic,140624.53151942714,Unknown,368776.65578095685,0
257,mn,1,56.93188991149879,0,Non-Partisan,Likely African-American,Laotian,Republican & Independent,34736.66588026377,Residential,589306.7948202717,0
258,wa,0,16.39255811480638,1,Democratic,European,English/Welsh,Independent,238593.89924658343,Residential,18170.8699161619,1
259,mn,1,53.895399141212884,0,Democratic,East and South Asian,Chinese,Democratic,35594.11839126698,Residential,1190804.434242241,0
260,az,1,38.24209559836597,1,Democratic,European,English/Welsh,Democratic & Republican,97960.11911217903,Triplex,89725.38479443699,0
261,nv,1,73.25521163139501,0,Democratic,Likely African-American,English/Welsh,Democratic,128707.69197296686,Residential,525590.8308242837,0
262,oh,0,53.469631037255176,0,Republican,Hispanic and Portuguese,English/Welsh,Republican,94885.774200642,Triplex,436129.85603519133,0
263,ca,0,35.2030400594497,0,Republican,European,English/Welsh,Democratic,145287.57691562758,Triplex,481882.9018063068,0
264,in,1,33.67871904412093,1,Non-Partisan,European,English/Welsh,Republican & Independent,33523.40599059193,Apartment,152096.3458568709,0
265,mi,1,60.772605034389905,1,Democratic,European,Scots,Democratic & Independent,50674.818100280776,Residential,449167.4681331777,0
266,az,1,53.43882652304599,1,Democratic,European,German,Democratic,233130.2280145042,Residential,1809585.6776903744,1
267,wi,1,43.58866027037897,0,Democratic,European,German,Democratic,40865.3767886522,Residential,1135282.7317227419,0
268,oh,1,19.964270909319602,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,48421.14267099172,Apartment,226871.97389197577,0
269,tx,1,58.47761547004337,1,Democratic,European,English/Welsh,Independent,99439.25087887995,Apartment,550904.3167802215,1
270,wy,1,24.939032043410073,1,Republican,European,English/Welsh,Independent,40650.71899220899,Triplex,672811.5666595907,0
271,nj,1,28.390963396199552,0,Non-Partisan,European,English/Welsh,Democratic & Independent,66419.17670639062,Unknown,293858.4246016464,1
272,wa,0,59.32553295954614,0,Democratic,Other,English/Welsh,Democratic,48664.19439361784,Residential,151918.13206161236,0
273,ia,1,73.3990248041587,1,Non-Partisan,European,Scots,Independent,45333.95133605121,Unknown,128917.78998747357,1
274,ny,1,35.70191729930116,1,Republican,Likely African-American,English/Welsh,Republican,85734.11720004612,Unknown,128657.55160138992,1
275,in,1,57.91818661245101,1,Democratic,European,Irish,Independent,149366.71554799387,Residential,138719.28201786196,0
276,wv,0,42.33828580255726,0,Democratic,European,Irish,Democratic,138050.51848715046,Residential,221581.35970542696,0
277,ny,1,46.92454403947774,0,Democratic,European,English/Welsh,Independent,79336.82416552535,Residential,112198.51573613368,1
278,ga,1,46.191326366143045,1,Non-Partisan,European,English/Welsh,Republican,28975.233742922275,Apartment,1111246.1010155324,0
279,ca,0,48.136710951728006,1,Democratic,European,English/Welsh,Republican,20200.25694600147,Residential,99733.64023161528,0
280,ny,1,59.02836509700224,0,Democratic,European,Lithuanian,Democratic,91025.88376642346,Duplex,176631.6234039346,0
281,md,1,51.74257160644728,0,Democratic,European,Likely Af-Am (Modeled),Democratic,90728.27982843331,Residential,212659.93610194878,0
282,wv,1,48.24605714432652,1,Democratic,European,English/Welsh,Republican,99960.05613377767,Residential,164404.75447452025,0
283,ca,1,56.39318208535574,1,Democratic,European,African or Af-Am Self Reported,Republican,170457.07292367093,Residential,88292.27718448458,1
284,mi,1,17.77335112584447,1,Democratic,European,Likely Af-Am (Modeled),Democratic,52636.548022763876,Residential,241640.84131494787,0
285,nj,1,58.23419348214218,0,Non-Partisan,European,English/Welsh,Democratic & Independent,47656.84211194899,Residential,228882.4669001325,0
286,nc,1,25.57333253920855,0,Republican,European,Likely Af-Am (Modeled),Independent,85255.25244660972,Residential,175292.22211155776,0
287,wv,1,50.822583689407125,0,Democratic,European,Serbian,Democratic,78340.22353114244,Residential,1222775.3660632528,0
288,nc,1,24.31937099282025,1,Non-Partisan,European,Arab,Democratic,85719.87106461884,Condominium,364137.2599922002,0
289,ma,0,36.508605653435474,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,108398.69174709012,Apartment,1338674.5879680903,0
290,ca,1,56.659390060798856,1,Democratic,European,English/Welsh,Democratic,60510.92892373022,Residential,309165.42522544164,1
291,il,1,32.879245501742304,0,Democratic,European,English/Welsh,Democratic & Republican,239829.19065119736,Residential,366950.7657986585,0
292,mo,1,73.8827862578669,0,Other,European,English/Welsh,Democratic,44388.473823193504,Residential,2149526.3790633664,0
293,wy,1,35.89693196723917,0,Non-Partisan,European,English/Welsh,Republican,76008.81020622194,Residential,78819.06973331027,0
294,ca,1,50.02039257842024,0,Republican,European,Italian,Democratic & Independent,80234.08732044866,Apartment,268264.040855657,0
295,tn,0,65.87697069064602,0,Non-Partisan,European,English/Welsh,Independent,111819.59276614184,Residential,223925.01551895906,0
296,wi,0,43.10505532294391,1,Democratic,European,German,Democratic & Republican,257090.30137092352,Residential,176763.00423527978,1
297,fl,1,51.765342824622465,1,Democratic,European,Scots,Republican,214778.6171118015,Apartment,1152641.7957773597,1
298,nj,1,64.1793628796892,0,Democratic,European,Dutch (Netherlands),Democratic,58555.4804176202,Unknown,447466.08110900846,0
299,ca,1,49.171416403637636,1,Republican,Hispanic and Portuguese,Scots,Independent,201237.56490289202,Residential,264558.181549138,0
300,il,1,58.728913603583806,0,Democratic,European,English/Welsh,Republican,276703.40479288634,Unknown,179975.3531361741,0
301,md,1,40.089458149741645,1,Republican,European,English/Welsh,Republican & Independent,124934.64304990943,Unknown,223496.27889338447,0
302,vt,1,54.54486237176316,0,Conservative,European,Scots,Democratic,108884.77127512648,Unknown,306258.4581637041,0
303,nj,1,57.69821117732723,1,Non-Partisan,Hispanic and Portuguese,Laotian,Independent,78575.47620929824,Unknown,331529.9077916817,0
304,ca,1,60.834498782976176,0,Republican,European,German,Republican,41088.51497113929,Residential,339886.7590626679,0
305,wa,0,34.1510221916296,1,Democratic,European,Hispanic,Independent,58377.23677442067,Residential,247599.70002225004,0
306,ky,1,27.310020500586088,0,Republican,European,German,Independent,165435.25115754842,Residential,188070.02781339092,0
307,mi,1,66.40795327390961,1,Democratic,European,Swedish,Republican,93464.48217735295,Apartment,126021.43144002986,1
308,ca,1,62.11735995917299,0,Democratic,European,English/Welsh,Independent,213230.69756257875,Triplex,257482.71314597045,0
309,nj,1,68.22763480831166,1,Non-Partisan,European,English/Welsh,Democratic,61464.92018086001,Unknown,155605.28229430816,0
310,or,1,53.22887201781057,1,Democratic,European,Scots,Democratic,108616.52705539027,Unknown,96360.09774802637,1
311,nc,0,13.46464933870801,1,Libertarian,European,Irish,Independent,66378.73737111721,Apartment,541739.588521438,0
312,in,1,23.337143982719688,0,Democratic,European,English/Welsh,Republican & Independent,51885.805465979494,Residential,1815555.990053197,0
313,or,0,61.714119946826806,1,Democratic,European,French,Democratic,40641.42891943145,Residential,154750.82825690572,0
314,nj,1,42.278902393164316,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,55675.75268498095,Residential,93766.86032450784,0
315,md,0,42.27291222717015,0,Democratic,European,English/Welsh,Independent,58146.02788454527,Residential,75343.85365950431,0
316,tx,1,38.96730152116077,1,Non-Partisan,European,Chinese,Independent,62852.8205255412,Residential,258740.98630314073,0
317,ca,0,57.601859702410415,0,Democratic,European,Japanese,Independent,83727.50108264477,Duplex,180636.65918621037,0
318,ca,1,48.21495223751571,0,Republican,European,Scots,Democratic,134404.84564937738,Residential,328542.56071861705,1
319,fl,1,31.513059196816187,0,Republican,European,Indian/Hindu,Democratic,43025.75579046751,Residential,33261.32881384602,0
320,mo,0,49.16180149435637,1,Republican,Likely African-American,French,Democratic,68183.79639001268,Residential,155133.1820211567,0
321,tn,1,82.12503615413172,0,Democratic,European,German,Republican,64299.93917981285,Apartment,389376.96394977596,0
322,ok,1,70.25573494285955,1,Registered Independent,European,Danish,Republican,93482.5543181648,Residential,93388.91429939836,0
323,ny,1,51.3753388321727,1,Republican,European,Hispanic,Independent,4113.297990221528,Unknown,265604.1714112502,0
324,mo,1,33.1742208213518,1,Republican,European,English/Welsh,Democratic & Republican & Independent,68122.05286954677,Residential,612361.0200633178,0
325,nc,1,73.77943418626963,1,Democratic,European,English/Welsh,Democratic,59850.34232310602,Residential,417602.36344324803,0
326,tx,1,23.432642482990484,1,Democratic,European,English/Welsh,Republican,121469.27574934292,Residential,413652.4320530096,0
327,ny,1,49.89767093662384,0,Registered Independent,European,English/Welsh,Democratic & Independent,58766.37721050343,Residential,140463.37474007864,0
328,wa,1,37.06032331357512,1,Democratic,European,German,Republican & Independent,23277.028747331813,Residential,768411.9426534796,1
329,wa,1,73.45323201532088,1,Democratic,European,English/Welsh,Independent,143714.43985201436,Residential,455612.8102438275,0
330,ny,1,48.52417552589144,1,Republican,Hispanic and Portuguese,German,Democratic,54800.18212148154,Residential,412389.0478129292,0
331,tx,0,65.17975920780816,1,Republican,European,English/Welsh,Republican,33133.96623940078,Unknown,325731.0842409403,0
332,tx,0,54.62458094329104,0,Republican,European,Scots,Independent,33022.2624647568,Residential,577488.0264962295,1
333,ga,0,36.656040098664306,0,Non-Partisan,European,English/Welsh,Democratic & Independent,207362.09106976425,Apartment,451779.6804550548,1
334,in,1,45.791572898791806,0,Republican,European,English/Welsh,Democratic,261681.2596510425,Condominium,413659.79964544985,0
335,ca,1,38.05610700579807,1,Republican,European,English/Welsh,Democratic,149535.4409042734,Residential,474288.1720226008,0
336,mi,0,14.081681261004224,0,Non-Partisan,European,Hispanic,Republican,83261.30424906884,Residential,328461.5276443159,0
337,ny,0,35.56442647981043,0,Democratic,East and South Asian,Hispanic,Democratic,227456.16592197077,Apartment,373479.47044316225,0
338,nj,0,32.50273170023028,1,Non-Partisan,European,Scots,Republican,107567.56276899343,Residential,267167.8258773931,1
339,oh,1,67.30025968520005,0,Republican,European,English/Welsh,Independent,185289.15594915033,Unknown,563280.0410615986,0
340,pa,1,46.029371527330966,1,Democratic,East and South Asian,Latvian,Democratic,134727.1710995842,Residential,394604.14850248944,0
341,ny,1,69.33796184729417,0,Democratic,East and South Asian,English/Welsh,Democratic,101166.04994940714,Apartment,159410.03886183817,0
342,sc,1,57.02031083559031,0,Democratic,European,English/Welsh,Democratic,86507.55704425911,Apartment,104133.1786031281,1
343,ma,1,15.4530662620977,0,Democratic,European,African or Af-Am Self Reported,Independent,55559.660647673234,Apartment,127758.97541451745,0
344,nj,1,14.959847909406559,1,Democratic,East and South Asian,Serbian,Republican,105364.36658270637,Residential,122597.31295717694,0
345,pa,1,48.322472215927476,0,Democratic,European,Scots,Republican,136408.40859843342,Residential,221341.50503082338,0
346,va,1,44.50437971036159,1,Democratic,European,Scots,Democratic,61339.01312535144,Apartment,190442.32442537323,0
347,pa,0,17.939515290841936,1,Democratic,European,English/Welsh,Republican & Independent,68049.8209846368,Residential,300990.8083177244,1
348,ny,0,42.76338142269115,0,Democratic,European,Hispanic,Independent,86254.99044692198,Unknown,166505.4507320552,0
