,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
259,md,0,61.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,78000.0,Residential,237500.0,1,261505
260,mo,0,42.0,1,Republican,European,English/Welsh,Democratic & Republican,70702.0,Apartment,162500.0,0,184327
261,wi,0,,0,Non-Partisan,East and South Asian,Chinese,Independent,93547.0,Unknown,269124.0,0,60824
262,ga,1,18.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,98955.0,Unknown,245713.0,0,30213
263,va,1,45.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,196000.0,Residential,545546.0,0,262602
264,wi,0,,1,Non-Partisan,,,Republican & Independent,122892.0,Residential,400851.0,0,59765
265,il,1,54.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,162000.0,Apartment,157916.0,0,180933
266,la,0,33.0,1,Non-Partisan,European,Irish,Democratic & Independent,70693.0,Apartment,156070.0,0,185771
267,ga,0,51.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,57307.0,Apartment,145832.0,0,146888
268,mo,0,26.0,0,Democratic,European,Irish,Democratic,57977.0,Apartment,122499.0,0,183694
269,ny,1,30.0,1,Non-Partisan,,,Independent,250000.0,Apartment,875000.0,0,121721
270,il,1,69.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,224000.0,Residential,640084.0,0,345787
271,ia,1,56.0,0,Republican,European,Swedish,Republican,99000.0,Residential,281556.0,0,329677
272,ks,1,60.0,1,Democratic,European,Irish,Democratic,74000.0,Residential,237500.0,0,353959
273,ny,1,53.0,1,Republican,European,English/Welsh,Democratic & Republican,66249.0,Apartment,194749.0,0,131725
274,ca,1,61.0,1,Democratic,,,Democratic,95290.0,Residential,222499.0,0,97652
275,ca,1,38.0,0,Green,,,Independent,69000.0,Residential,447148.0,0,99572
276,tx,0,24.0,1,Non-Partisan,,,Independent,239000.0,Apartment,595687.0,0,188772
277,fl,0,40.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,51000.0,Apartment,170629.0,0,155066
278,tn,1,23.0,1,Non-Partisan,European,Scots,Independent,144000.0,Residential,496015.0,0,42042
279,pa,1,62.0,1,Republican,European,German,Republican,102000.0,Residential,125029.0,1,254325
280,az,0,30.0,1,Registered Independent,European,English/Welsh,Independent,90580.0,Unknown,255713.0,0,90936
281,wi,1,,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,134000.0,Residential,233820.0,0,333541
282,md,1,74.0,1,Republican,European,German,Republican,166195.0,Residential,875000.0,1,259965
283,in,1,70.0,1,Non-Partisan,European,Dutch (Netherlands),Democratic & Independent,96153.0,Unknown,234374.0,0,51391
284,il,1,81.0,0,Republican,European,German,Republican & Independent,158570.0,Residential,425000.0,1,345083
285,ga,1,77.0,0,Republican,European,English/Welsh,Republican,181000.0,Residential,357565.0,1,279586
286,sc,0,61.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,42000.0,Residential,126177.0,0,276924
287,ny,0,63.0,1,Democratic,European,English/Welsh,Democratic,73124.0,Apartment,298683.0,0,121923
288,ky,1,62.0,1,Democratic,European,English/Welsh,Democratic,26000.0,Residential,71664.0,1,308128
289,ca,1,57.0,0,Democratic,European,English/Welsh,Democratic,89000.0,Residential,617219.0,0,103604
290,md,1,58.0,0,Democratic,European,Irish,Democratic & Independent,199000.0,Residential,568146.0,1,259778
291,fl,1,71.0,0,Republican,European,English/Welsh,Republican,37000.0,Duplex,220699.0,1,156998
292,fl,1,35.0,0,Non-Partisan,European,German,Democratic & Independent,98273.0,Residential,304752.0,0,36767
293,ny,0,77.0,0,Working Family Party,European,Italian,Democratic & Independent,41000.0,Residential,255184.0,1,245564
294,ca,0,32.0,1,Libertarian,Hispanic and Portuguese,Hispanic,Democratic & Independent,142758.0,Residential,801764.0,0,100640
295,fl,1,67.0,1,Democratic,European,French,Democratic,105390.0,Residential,271859.0,0,152917
296,ca,1,54.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,122000.0,Residential,654783.0,0,391269
297,ct,1,18.0,1,Non-Partisan,,,Democratic & Independent,124000.0,Residential,335150.0,0,232615
298,mo,1,35.0,0,Non-Partisan,European,German,Independent,91508.0,Apartment,224929.0,0,184346
299,nc,1,25.0,1,Non-Partisan,European,Dutch (Netherlands),Independent,121000.0,Residential,389910.0,0,272087
300,mi,1,25.0,1,Democratic,European,English/Welsh,Democratic,100000.0,Residential,196359.0,0,55822
301,fl,1,69.0,1,Republican,European,English/Welsh,Republican,74166.0,Residential,262500.0,0,285842
302,tn,0,32.0,1,Non-Partisan,European,Italian,Independent,48312.0,Apartment,154202.0,0,160894
303,ca,1,32.0,1,Democratic,East and South Asian,Chinese,Democratic,83510.0,Apartment,653437.0,0,205996
304,nj,1,34.0,1,Democratic,European,German,Democratic,94000.0,Triplex,463437.0,0,120975
305,fl,1,79.0,1,Republican,European,English/Welsh,Republican,,Apartment,,0,157338
306,ca,1,34.0,1,Non-Partisan,East and South Asian,Korean,Independent,75000.0,Residential,732443.0,0,388055
307,in,1,62.0,1,Republican,European,English/Welsh,Republican,97000.0,Residential,450629.0,1,320707
308,nc,1,37.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,11000.0,Residential,185893.0,0,23219
309,nc,1,21.0,1,Republican,European,German,Republican & Independent,135000.0,Residential,394539.0,0,271181
310,tx,1,70.0,1,Democratic,,,Democratic & Republican,100000.0,Residential,194346.0,0,372730
311,wi,1,71.0,0,Non-Partisan,European,Scots,Independent,76764.0,Unknown,151311.0,0,60828
312,nj,1,52.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,78000.0,Residential,373481.0,1,237937
313,oh,1,91.0,0,Republican,European,English/Welsh,Republican,,Residential,62500.0,1,311940
314,pa,0,67.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,24000.0,Apartment,153028.0,0,135606
315,nc,1,70.0,1,Republican,European,English/Welsh,Republican,21000.0,Residential,112500.0,0,24644
316,pa,1,55.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,78000.0,Residential,199008.0,1,252118
317,oh,0,25.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,62000.0,Residential,111449.0,0,316277
318,wa,1,69.0,0,Democratic,European,English/Welsh,Democratic,65956.0,Apartment,222082.0,0,221197
319,al,0,29.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,36087.0,Residential,89499.0,0,39726
320,pa,0,26.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,82310.0,Apartment,274489.0,0,136455
321,fl,1,58.0,0,Republican,European,English/Welsh,Republican,221000.0,Residential,786163.0,0,295760
322,ca,1,36.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,569931.0,0,100035
323,tx,1,69.0,0,Republican,European,German,Republican,39000.0,Residential,176450.0,1,374177
324,mi,1,59.0,0,Democratic,European,Swedish,Democratic,63000.0,Residential,188407.0,1,326321
325,ca,0,19.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56332.0,Unknown,349999.0,0,104113
326,mi,1,58.0,1,Republican,European,Italian,Democratic & Republican,197000.0,Residential,862562.0,0,328511
327,wa,1,64.0,0,Republican,Other,Russian (omitting former Soviet States),Republican,35000.0,Apartment,100428.0,1,222411
328,ri,1,58.0,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,114531
329,az,0,32.0,0,Democratic,European,Irish,Democratic,71000.0,Residential,276899.0,0,384680
330,tx,1,39.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,32726.0,Unknown,233829.0,0,83763
331,ca,1,66.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,87791.0,Apartment,875000.0,1,208818
332,wv,1,84.0,0,Republican,European,English/Welsh,Republican,75973.0,Residential,187500.0,0,267789
333,ca,1,51.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,172000.0,Residential,359243.0,0,393078
334,tx,0,26.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,8000.0,Apartment,145713.0,0,189354
335,al,0,20.0,0,Non-Partisan,European,English/Welsh,Independent,96446.0,Apartment,181682.0,0,159683
336,ok,1,56.0,1,Republican,,,Democratic & Republican,70000.0,Residential,237500.0,1,359763
337,tx,1,43.0,0,Republican,European,English/Welsh,Republican,65392.0,Residential,104103.0,0,79950
338,tx,1,68.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,53000.0,Duplex,251154.0,0,190936
339,sc,1,27.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,51000.0,Residential,89163.0,0,25574
340,il,0,59.0,1,Non-Partisan,European,English/Welsh,Independent,51249.0,Residential,88658.0,0,67979
341,va,1,31.0,1,Non-Partisan,European,English/Welsh,Independent,94000.0,Residential,440439.0,0,265605
342,dc,0,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,121353.0,Apartment,632347.0,0,137715
343,fl,1,33.0,0,Republican,European,Italian,Republican,94043.0,Unknown,224100.0,0,39160
344,ca,1,57.0,1,Democratic,European,Scots,Democratic & Independent,93000.0,Residential,500391.0,1,392243
345,mo,0,61.0,0,Republican,European,English/Welsh,Republican,42000.0,Residential,127726.0,1,349110
346,ny,1,20.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,68401.0,Apartment,526470.0,0,125075
347,ca,1,46.0,0,Libertarian,European,Scots,Democratic & Independent,206000.0,Residential,2246505.0,0,102358
348,wa,1,58.0,1,Democratic,European,Irish,Democratic,59000.0,Residential,1402584.0,1,408963
349,fl,1,24.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,66000.0,Residential,316764.0,0,36384
350,mi,1,76.0,1,Non-Partisan,European,Swedish,Independent,83457.0,Residential,187500.0,1,326768
351,mo,1,62.0,0,Republican,European,English/Welsh,Republican,52000.0,Residential,155954.0,1,351490
352,ar,1,59.0,0,Democratic,European,English/Welsh,Democratic,130000.0,Residential,,0,75189
353,ar,1,71.0,0,Republican,,,Democratic & Republican,100000.0,Residential,171735.0,1,356962
354,in,0,83.0,0,Non-Partisan,European,English/Welsh,Independent,30624.0,Unknown,62500.0,0,56168
355,nj,1,44.0,1,Democratic,,,Democratic,219000.0,Residential,741200.0,0,237139
356,mo,1,74.0,1,Democratic,European,German,Democratic,27000.0,Residential,144362.0,0,349578
357,md,0,53.0,1,Democratic,,,Democratic,126990.0,Apartment,425000.0,0,138818
358,fl,1,65.0,0,Democratic,European,English/Welsh,Democratic & Republican,250000.0,Residential,658444.0,1,292870
359,wi,0,,1,Democratic,European,French,Democratic,22431.0,Apartment,79421.0,0,174189
360,va,1,79.0,0,Republican,European,Polish,Democratic & Republican,133543.0,Residential,475000.0,1,264021
361,fl,0,22.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,72280.0,Apartment,278377.0,0,155729
362,nm,1,60.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,127000.0,Residential,254759.0,0,385762
363,fl,1,73.0,0,Republican,European,Belgian,Republican,143000.0,Residential,283554.0,0,294371
364,ar,1,65.0,0,Non-Partisan,European,English/Welsh,Independent,22000.0,Residential,75832.0,0,358195
365,or,1,39.0,1,Non-Partisan,European,Irish,Independent,64000.0,Residential,137500.0,0,407799
366,tx,0,62.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,122000.0,Residential,477148.0,0,367315
367,az,1,34.0,0,Republican,European,English/Welsh,Republican,64000.0,Residential,33146.0,0,92200
368,ca,1,44.0,0,Republican,European,English/Welsh,Republican,142000.0,Residential,447795.0,0,396499
369,ca,0,76.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,48457.0,Residential,485141.0,0,102707
370,wi,1,68.0,1,Democratic,European,French,Democratic,30967.0,Residential,162500.0,1,335260
371,nv,1,34.0,1,Non-Partisan,European,English/Welsh,Independent,77000.0,Residential,230376.0,0,94870
372,wv,1,46.0,0,Republican,,,Republican,78000.0,Residential,201953.0,0,21099
373,oh,1,39.0,1,Non-Partisan,European,Czech,Republican & Independent,168000.0,Residential,434740.0,0,311740
374,sc,0,23.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,29000.0,Duplex,230149.0,0,25811
375,oh,1,28.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,54307.0,Residential,66475.0,0,310803
376,fl,1,47.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,94000.0,Apartment,520522.0,0,155988
377,ca,1,70.0,1,Republican,East and South Asian,Chinese,Republican,123124.0,Condominium,437641.0,0,388415
378,mi,1,36.0,0,Republican,European,English/Welsh,Republican,44604.0,Residential,137478.0,0,55862
379,nc,1,47.0,0,Non-Partisan,Other,Arab,Republican & Independent,250000.0,Residential,1432904.0,0,269271
380,mi,1,60.0,1,Democratic,European,English/Welsh,Democratic,243000.0,Residential,412116.0,0,324317
381,tx,0,76.0,1,Republican,Hispanic and Portuguese,Portuguese,Republican,33000.0,Residential,127902.0,1,374172
382,ca,1,61.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,118000.0,Residential,287553.0,0,398867
383,mi,0,22.0,0,Democratic,Other,Arab,Democratic,37832.0,Unknown,64213.0,0,53742
384,ut,1,31.0,0,Non-Partisan,European,English/Welsh,Independent,88000.0,Residential,355661.0,1,380941
385,ca,1,84.0,0,Democratic,European,English/Welsh,Democratic & Independent,53000.0,Residential,300871.0,0,95868
386,tx,0,40.0,0,Non-Partisan,European,English/Welsh,Independent,86023.0,Unknown,197784.0,0,79432
387,or,1,82.0,1,Democratic,European,German,Democratic,47000.0,Residential,12500.0,1,408481
388,la,1,38.0,0,Republican,European,French,Republican,120706.0,Residential,287500.0,0,73382
389,nc,0,40.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,81000.0,Residential,179650.0,0,25250
390,ny,1,60.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,122000.0,Duplex,1000000.0,0,127345
391,sc,1,33.0,1,Democratic,European,German,Democratic,14000.0,Residential,257534.0,0,275865
392,ca,1,74.0,0,Republican,European,Scots,Republican,250000.0,Residential,1277809.0,0,401550
393,ca,1,62.0,0,Democratic,European,Italian,Democratic,148260.0,Residential,1000000.0,1,395940
394,ny,1,75.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,90000.0,Residential,269283.0,1,240482
395,tx,0,29.0,0,Non-Partisan,European,English/Welsh,Independent,43049.0,Apartment,97749.0,0,189135
396,tx,1,21.0,0,Republican,European,English/Welsh,Republican,97332.0,Residential,162500.0,0,77475
397,ga,1,57.0,1,Non-Partisan,European,English/Welsh,Independent,53000.0,Residential,87500.0,1,283241
398,tx,1,73.0,1,Democratic,European,English/Welsh,Democratic,100000.0,Residential,174756.0,0,86391
399,tx,1,41.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,96000.0,Residential,283374.0,0,367853
400,wa,0,23.0,1,Democratic,European,English/Welsh,Democratic,60624.0,Apartment,227408.0,0,221044
401,ca,1,61.0,1,Non-Partisan,European,Italian,Democratic & Independent,81645.0,Residential,325000.0,0,404288
402,ca,1,31.0,1,Republican,European,English/Welsh,Republican,67000.0,Residential,286953.0,0,405461
403,vt,1,71.0,0,Republican,European,Swedish,Republican,79000.0,Residential,296874.0,0,230080
404,tx,1,75.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,111000.0,Residential,260389.0,1,374045
405,ok,1,20.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,47020.0,Residential,134725.0,0,359762
406,ny,0,26.0,0,Democratic,European,English/Welsh,Democratic & Independent,,Apartment,,0,125088
407,mn,1,52.0,1,Democratic,European,English/Welsh,Democratic,31000.0,Residential,36749.0,0,338360
408,nj,1,27.0,1,Non-Partisan,European,Italian,Democratic & Independent,83187.0,Residential,241317.0,0,5751
409,oh,1,77.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,12000.0,Residential,216219.0,1,309825
410,nj,0,42.0,0,Non-Partisan,European,Irish,Independent,144000.0,Apartment,418416.0,1,120489
411,ga,0,25.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,46499.0,Unknown,90237.0,0,31725
412,ny,1,25.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,104000.0,Apartment,265312.0,0,128488
413,ca,0,45.0,0,Non-Partisan,European,English/Welsh,Independent,87366.0,Unknown,499999.0,0,95838
414,ky,1,83.0,1,Democratic,European,English/Welsh,Democratic & Independent,11000.0,Residential,125413.0,1,308429
415,fl,1,86.0,0,Republican,European,English/Welsh,Republican,33000.0,Residential,221301.0,1,287384
416,il,1,66.0,0,Democratic,European,Polish,Democratic & Independent,250000.0,Residential,481150.0,1,345723
417,md,1,53.0,0,Republican,European,English/Welsh,Republican,66000.0,Apartment,72749.0,0,142282
418,mi,0,34.0,1,Non-Partisan,European,English/Welsh,Independent,58541.0,Unknown,157044.0,0,57573
419,ny,0,21.0,1,Democratic,European,English/Welsh,Democratic,250000.0,Duplex,3085464.0,0,124348
420,pa,1,69.0,0,Republican,European,Irish,Republican,119000.0,Residential,256323.0,0,251780
421,de,1,53.0,0,Democratic,European,French,Democratic,192000.0,Residential,217125.0,0,256467
422,mi,0,50.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,54000.0,Residential,45758.0,0,56402
423,ca,1,71.0,1,Republican,European,English/Welsh,Republican,116964.0,Residential,425000.0,0,395079
424,ca,1,69.0,0,Republican,European,English/Welsh,Republican,89939.0,Unknown,380124.0,0,99096
425,tn,0,23.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,17000.0,Residential,221113.0,0,301848
426,fl,1,30.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,38042.0,Apartment,145778.0,0,155624
427,az,1,58.0,0,Republican,European,English/Welsh,Republican & Independent,137000.0,Residential,362801.0,0,383349
428,ok,1,55.0,1,Non-Partisan,European,Scots,Independent,70000.0,Residential,48443.0,0,360278
429,sc,0,75.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,,Apartment,,0,145491
430,ky,0,58.0,1,Democratic,European,Scots,Democratic,39673.0,Unknown,174530.0,0,46228
431,or,1,35.0,0,Democratic,European,English/Welsh,Democratic,66506.0,Apartment,235573.0,0,218295
432,ny,0,35.0,0,Democratic,European,German,Democratic & Independent,250000.0,Apartment,1203714.0,0,125973
433,al,0,19.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,56863.0,Unknown,103453.0,0,40474
