,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
260,tx,0,34.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,79000.0,Residential,214523.0,0,361464
261,wi,0,,0,Non-Partisan,European,German,Independent,63275.0,Apartment,197499.0,0,173211
262,tn,0,61.0,1,Republican,European,English/Welsh,Republican,145000.0,Residential,509043.0,0,302867
263,or,1,46.0,1,Registered Independent,European,Scots,Independent,113000.0,Residential,214211.0,0,108063
264,nj,1,68.0,0,Republican,,,Democratic & Republican,121000.0,Residential,377221.0,0,238850
265,fl,1,38.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,67000.0,Residential,284433.0,0,292801
266,il,1,32.0,1,Non-Partisan,,,Independent,146000.0,Residential,248511.0,0,65770
267,fl,0,82.0,1,Democratic,European,German,Democratic,,Apartment,,0,158039
268,ny,0,59.0,0,Democratic,Other,Russian (omitting former Soviet States),Democratic,104357.0,Apartment,450344.0,0,129735
269,fl,1,78.0,0,Republican,,,Republican,122832.0,Unknown,408330.0,0,35896
270,tx,1,61.0,1,Non-Partisan,East and South Asian,Vietnamese,Independent,138000.0,Residential,240195.0,0,369285
271,fl,1,42.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,58749.0,Apartment,94478.0,0,154101
272,ca,1,20.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,89000.0,Residential,458966.0,0,398000
273,oh,1,36.0,1,Non-Partisan,European,English/Welsh,Independent,61000.0,Residential,197483.0,0,316380
274,co,1,28.0,0,Non-Partisan,European,German,Independent,74195.0,Unknown,361527.0,0,87379
275,ca,1,74.0,0,Non-Partisan,East and South Asian,Chinese,Independent,122000.0,Residential,1299919.0,0,388463
276,ca,1,25.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,41874.0,Unknown,114518.0,0,101012
277,md,1,25.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,108990.0,Unknown,195808.0,0,17470
278,tx,0,68.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,34749.0,Apartment,98999.0,0,189861
279,ok,0,22.0,0,Republican,European,English/Welsh,Republican,113000.0,Residential,249543.0,0,359708
280,tx,1,59.0,0,Republican,European,English/Welsh,Republican,97000.0,Residential,392271.0,1,367083
281,pa,1,51.0,1,Non-Partisan,European,Norwegian,Independent,67499.0,Unknown,214303.0,1,12047
282,al,0,32.0,1,Republican,,,Republican,83000.0,Duplex,217373.0,0,40609
283,tx,0,21.0,0,Republican,European,English/Welsh,Republican,121963.0,Apartment,247367.0,0,192170
284,tx,1,36.0,0,Republican,European,Polish,Democratic & Republican,81000.0,Residential,205954.0,0,364976
285,ca,0,25.0,0,Non-Partisan,European,German,Republican & Independent,37000.0,Residential,74153.0,0,103457
286,tx,1,20.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,52000.0,Apartment,179507.0,0,195277
287,ar,1,32.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,14000.0,Residential,150445.0,0,357651
288,sc,1,71.0,0,Republican,European,English/Welsh,Republican,55000.0,Residential,127004.0,0,276766
289,wi,1,89.0,1,Democratic,European,Dutch (Netherlands),Democratic & Republican,77704.0,Residential,238777.0,1,332863
290,me,0,72.0,1,Green,European,French,Independent,84000.0,Residential,207704.0,0,229892
291,nc,0,26.0,1,Non-Partisan,European,Polish,Independent,98803.0,Apartment,175240.0,0,145242
292,mn,1,33.0,0,Non-Partisan,European,Irish,Independent,72544.0,Unknown,104106.0,0,62849
293,pa,1,69.0,1,Republican,,,Republican,69158.0,Unknown,133457.0,0,12650
294,ny,1,68.0,0,Non-Partisan,European,English/Welsh,Independent,22000.0,Residential,78149.0,0,247116
295,ca,1,33.0,0,Democratic,European,English/Welsh,Democratic & Independent,73000.0,Residential,384755.0,0,403389
296,nc,0,31.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,31000.0,Residential,59033.0,0,24086
297,va,1,56.0,0,Democratic,European,Italian,Democratic,197000.0,Residential,638344.0,0,263579
298,tx,1,80.0,1,Non-Partisan,European,English/Welsh,Independent,96922.0,Unknown,287500.0,0,365262
299,co,0,71.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,48124.0,Apartment,96666.0,0,196967
300,ky,1,68.0,1,Republican,European,Scots,Republican,12000.0,Residential,46114.0,0,308471
301,tx,1,30.0,1,Non-Partisan,European,German,Independent,21000.0,Residential,203469.0,0,364840
302,mn,1,69.0,1,Democratic,European,English/Welsh,Democratic,225000.0,Residential,221551.0,0,338699
303,az,1,70.0,1,Republican,European,English/Welsh,Republican,72570.0,Residential,278064.0,0,382782
304,id,0,63.0,0,Republican,European,English/Welsh,Republican,69344.0,Unknown,169193.0,0,89324
305,nj,1,83.0,1,Republican,European,Italian,Republican,70000.0,Residential,378404.0,1,237228
306,ca,1,48.0,1,Republican,European,English/Welsh,Republican,57292.0,Unknown,196732.0,0,104209
307,ga,1,66.0,0,Republican,European,English/Welsh,Republican,113000.0,Residential,382082.0,1,278646
308,mi,1,59.0,0,Republican,European,German,Republican,182000.0,Residential,231860.0,0,325683
309,nj,1,73.0,0,Republican,European,German,Republican,80687.0,Residential,425000.0,1,235130
310,oh,1,81.0,1,Republican,European,English/Welsh,Republican,18000.0,Residential,227128.0,1,316165
311,wa,1,76.0,1,Republican,European,German,Republican,49000.0,Residential,900815.0,1,411257
312,pa,1,71.0,0,Republican,European,English/Welsh,Republican,228000.0,Residential,429969.0,1,254651
313,wa,1,35.0,1,Republican,European,English/Welsh,Republican,101320.0,Residential,212500.0,0,109912
314,wa,0,20.0,1,Democratic,East and South Asian,Vietnamese,Democratic,127000.0,Residential,790153.0,0,411175
315,ms,1,48.0,0,Democratic,European,English/Welsh,Democratic & Independent,127000.0,Residential,252503.0,0,305726
316,co,1,59.0,0,Non-Partisan,European,Irish,Democratic & Independent,58000.0,Residential,285555.0,0,378413
317,ia,1,24.0,0,Republican,European,English/Welsh,Republican & Independent,141000.0,Residential,307088.0,0,331241
318,fl,1,43.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,78000.0,Condominium,210590.0,0,290285
319,mi,0,36.0,0,Democratic,East and South Asian,Indian/Hindu,Democratic,36000.0,Residential,205105.0,0,323050
320,ny,0,31.0,0,Non-Partisan,European,Polish,Independent,41562.0,Unknown,158928.0,0,10060
321,md,1,29.0,0,Republican,,,Republican & Independent,250000.0,Residential,557800.0,0,258777
322,sc,1,36.0,0,Democratic,European,English/Welsh,Democratic & Republican,61928.0,Unknown,139443.0,0,26610
323,fl,0,25.0,1,Republican,European,English/Welsh,Republican,62902.0,Unknown,169836.0,0,37266
324,md,1,59.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,74245.0,Condominium,253332.0,0,258539
325,mi,1,25.0,1,Democratic,European,English/Welsh,Democratic,24000.0,Residential,211547.0,0,325922
326,mi,1,39.0,0,Democratic,European,English/Welsh,Democratic,131000.0,Residential,297554.0,0,327852
327,oh,1,75.0,1,Republican,European,German,Republican,,Residential,137500.0,0,315637
328,fl,1,78.0,0,Non-Partisan,European,Irish,Independent,,Apartment,,0,158709
329,oh,1,71.0,0,Republican,European,English/Welsh,Republican,128602.0,Residential,299437.0,0,310693
330,fl,0,41.0,1,Non-Partisan,East and South Asian,Vietnamese,Independent,,Apartment,,0,151232
331,ca,0,31.0,1,Democratic,European,English/Welsh,Democratic,32499.0,Apartment,269877.0,0,212919
332,az,1,77.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,39000.0,Apartment,430095.0,0,199817
333,mi,1,65.0,0,Republican,European,English/Welsh,Republican,73000.0,Residential,194594.0,1,326449
334,ca,1,34.0,1,Non-Partisan,East and South Asian,Indian/Hindu,Independent,250000.0,Residential,2099896.0,0,399785
335,ky,1,55.0,1,Republican,European,English/Welsh,Republican,59569.0,Unknown,162499.0,0,46513
336,az,1,32.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,79309.0,Unknown,151505.0,0,92217
337,ca,1,49.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,82812.0,Apartment,454999.0,0,203984
338,ia,0,20.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,130000.0,Residential,126189.0,1,331580
339,wi,1,52.0,0,Republican,European,English/Welsh,Republican,105000.0,Residential,226397.0,1,332337
340,ga,1,34.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,60000.0,Residential,219832.0,0,281189
341,ak,1,36.0,1,Unknown,European,English/Welsh,Independent,93512.0,Unknown,376542.0,0,111180
342,oh,1,38.0,0,Democratic,European,German,Democratic,90000.0,Residential,218218.0,0,316981
343,tx,0,42.0,0,Republican,European,English/Welsh,Republican,112765.0,Unknown,278863.0,0,79930
344,va,0,23.0,0,Democratic,European,German,Democratic & Republican,90533.0,Unknown,247386.0,0,18525
345,ca,1,19.0,0,Non-Partisan,,,Democratic & Independent,,Apartment,,0,207922
346,mo,1,69.0,1,Republican,European,English/Welsh,Republican,57190.0,Apartment,87500.0,0,184083
347,or,0,77.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,19000.0,Residential,239329.0,1,406806
348,pa,1,69.0,0,Republican,European,German,Republican,104000.0,Residential,237500.0,1,255050
349,mi,1,43.0,1,Democratic,East and South Asian,Myanmar (Burmese),Democratic,53085.0,Unknown,137499.0,0,54963
350,ny,0,19.0,1,Non-Partisan,,,Democratic & Independent,95356.0,Duplex,186363.0,0,10279
351,ca,1,33.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic,245000.0,Apartment,1207376.0,0,215902
352,az,1,26.0,0,Non-Partisan,European,French,Democratic & Independent,113000.0,Residential,383547.0,0,381643
353,fl,1,51.0,1,Non-Partisan,European,Latvian,Democratic & Independent,91249.0,Unknown,307335.0,0,37579
354,tx,1,73.0,1,Democratic,European,French,Democratic,62856.0,Residential,154528.0,1,370876
355,tn,1,69.0,1,Republican,European,German,Republican,20000.0,Residential,110346.0,0,304378
356,pa,1,74.0,1,Democratic,European,Hungarian,Democratic,13000.0,Residential,204211.0,1,254051
357,ca,1,54.0,0,Republican,European,Swedish,Democratic & Republican,202000.0,Residential,758602.0,1,402267
358,ga,1,46.0,0,Republican,Likely African-American,African or Af-Am Self Reported,Republican,28000.0,Mobil Home,110089.0,0,148310
359,co,0,26.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,89784.0,Apartment,266607.0,0,195810
360,oh,1,64.0,0,Democratic,European,English/Welsh,Democratic,61000.0,Residential,102949.0,1,311623
361,ca,1,55.0,0,Democratic,European,English/Welsh,Democratic & Independent,67000.0,Residential,351617.0,0,396021
362,ri,1,36.0,0,Democratic,European,English/Welsh,Democratic,73000.0,Residential,341153.0,0,228202
363,de,1,68.0,1,Republican,European,Czech,Republican,175000.0,Residential,641983.0,0,257045
364,oh,1,43.0,0,Republican,European,German,Republican & Independent,71015.0,Residential,230536.0,1,314998
365,in,1,32.0,1,Democratic,European,English/Welsh,Democratic,80741.0,Residential,137424.0,0,52210
366,tx,1,46.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,250000.0,Residential,425000.0,0,85553
367,ny,0,29.0,0,Democratic,European,German,Democratic,112124.0,Apartment,418140.0,0,125168
368,il,0,28.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,120000.0,Residential,265408.0,0,348110
369,ma,1,66.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,35000.0,Apartment,212500.0,0,113220
370,mi,0,42.0,1,Democratic,European,English/Welsh,Democratic,26000.0,Apartment,131749.0,0,171058
371,wv,1,76.0,1,Republican,European,German,Republican & Independent,54000.0,Residential,290804.0,1,268025
372,ca,1,34.0,1,Non-Partisan,East and South Asian,Chinese,Democratic & Independent,72000.0,Residential,302674.0,0,404075
373,ks,0,31.0,1,Non-Partisan,European,English/Welsh,Independent,153231.0,Unknown,351446.0,0,72722
374,ma,1,59.0,0,Non-Partisan,European,English/Welsh,Independent,250000.0,Residential,613987.0,0,224370
375,nm,1,46.0,0,Republican,European,English/Welsh,Republican,6000.0,Residential,123749.0,0,93353
376,pa,1,79.0,1,Democratic,East and South Asian,Chinese,Democratic & Independent,42000.0,Residential,124389.0,1,250786
377,mi,1,29.0,1,Democratic,European,Irish,Democratic,82754.0,Unknown,177499.0,0,55671
378,ma,0,18.0,0,Republican,European,English/Welsh,Democratic & Republican,119000.0,Residential,974923.0,0,225998
379,in,1,47.0,0,Non-Partisan,,,Independent,147000.0,Residential,332100.0,1,319371
380,nc,1,18.0,1,Non-Partisan,European,Scots,Democratic & Independent,100759.0,Residential,237499.0,0,25477
381,il,1,55.0,1,Republican,European,English/Welsh,Republican & Independent,60000.0,Residential,200179.0,1,346973
382,fl,1,51.0,0,Republican,European,English/Welsh,Republican,195000.0,Residential,515223.0,0,292875
383,mi,1,58.0,0,Non-Partisan,European,Irish,Independent,39659.0,Apartment,164749.0,0,171566
384,nc,1,52.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,57000.0,Residential,219018.0,0,273121
385,tx,1,85.0,1,Republican,European,Scots,Republican,,Apartment,287500.0,0,189948
386,oh,1,70.0,0,Non-Partisan,East and South Asian,Chinese,Independent,42000.0,Apartment,137162.0,0,164519
387,ca,1,59.0,0,Democratic,Other,Persian,Democratic & Independent,147000.0,Residential,1131014.0,0,388763
388,ca,1,25.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,93749.0,Unknown,297209.0,0,100965
389,nc,1,22.0,1,Republican,European,English/Welsh,Republican,42358.0,Apartment,199249.0,0,144065
390,al,0,63.0,0,Democratic,European,Italian,Democratic,74000.0,Residential,248158.0,0,297840
391,mo,1,51.0,0,Non-Partisan,European,Italian,Independent,194000.0,Residential,599579.0,0,349360
392,ms,1,25.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,37000.0,Residential,201823.0,0,305360
393,pa,1,27.0,0,Democratic,European,Irish,Democratic,60499.0,Apartment,111874.0,0,134249
394,tx,1,58.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,52000.0,Residential,203359.0,1,362623
395,tx,1,56.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,228000.0,Residential,448042.0,0,361854
396,fl,1,37.0,0,Republican,European,English/Welsh,Republican,149269.0,Apartment,689999.0,0,155843
397,mo,1,71.0,1,Republican,European,Irish,Republican,70000.0,Residential,243314.0,1,352662
398,nc,1,41.0,1,Democratic,,,Democratic & Independent,115000.0,Residential,242353.0,1,272940
399,nv,1,55.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,97000.0,Apartment,371780.0,0,202205
400,mn,1,63.0,1,Non-Partisan,European,German,Independent,97876.0,Residential,209384.0,1,62991
401,mn,1,44.0,1,Republican,European,German,Republican,126617.0,Unknown,276521.0,0,62073
402,nj,1,47.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,244000.0,Residential,525016.0,0,235507
403,mi,0,23.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,28000.0,Residential,101699.0,0,54516
404,nc,1,49.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Democratic & Independent,129000.0,Residential,369772.0,0,269775
405,ct,1,60.0,1,Republican,European,English/Welsh,Republican,70000.0,Residential,943852.0,0,4409
406,hi,0,69.0,0,Non-Partisan,East and South Asian,Vietnamese,Independent,,Apartment,,0,217381
407,pa,1,21.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,43000.0,Residential,271785.0,0,14454
408,oh,1,25.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,76000.0,Residential,208153.0,1,312559
409,fl,0,33.0,1,Non-Partisan,European,Irish,Independent,76570.0,Apartment,246297.0,0,152349
410,ca,1,37.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,108000.0,Residential,712533.0,0,395482
411,ny,1,52.0,0,Republican,European,English/Welsh,Republican,96000.0,Residential,117195.0,0,247594
412,md,1,80.0,0,Democratic,East and South Asian,Chinese,Democratic,172155.0,Unknown,975444.0,1,16355
413,tx,1,60.0,0,Republican,European,English/Welsh,Republican,120000.0,Residential,391079.0,0,362836
414,il,1,72.0,0,Republican,European,English/Welsh,Republican,63764.0,Residential,286981.0,0,65096
415,nc,1,70.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,494436.0,0,269046
416,la,0,38.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Independent,18000.0,Apartment,54999.0,0,186508
417,ky,0,25.0,1,Republican,European,Slovakian,Republican,44000.0,Residential,238069.0,0,46136
418,tx,1,37.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,135692.0,Unknown,284893.0,0,85780
419,in,1,50.0,1,Non-Partisan,,,Independent,6000.0,Residential,137500.0,0,319850
420,mo,1,34.0,0,Republican,European,English/Welsh,Republican,,Unknown,,0,70431
421,ny,1,63.0,0,Republican,European,Italian,Republican,33000.0,Residential,212500.0,0,246290
422,wa,1,72.0,1,Republican,European,English/Welsh,Republican,10000.0,Residential,207479.0,1,412060
423,nc,1,71.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Independent,131000.0,Residential,175545.0,0,272018
424,ga,1,27.0,0,Democratic,,,Democratic,194000.0,Residential,1366695.0,0,278885
425,hi,1,,1,Republican,East and South Asian,Japanese,Republican,104504.0,Apartment,815128.0,0,106138
426,tx,0,35.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,53124.0,Residential,107856.0,0,85642
427,nc,0,29.0,1,Non-Partisan,European,French,Independent,61000.0,Residential,98047.0,0,272043
428,md,0,33.0,0,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,139445
429,tx,0,36.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,164000.0,Residential,157321.0,0,367146
430,tn,0,37.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,32307.0,Residential,164129.0,1,302080
431,ny,1,67.0,0,Democratic,European,English/Welsh,Democratic,43332.0,Apartment,168749.0,0,126270
432,fl,1,55.0,1,Registered Independent,European,German,Democratic & Republican & Independent,250000.0,Residential,1265718.0,0,293769
433,il,1,46.0,1,Republican,European,German,Republican,130000.0,Residential,229707.0,0,348353
434,ny,1,70.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,151000.0,Duplex,,0,131725
435,ma,1,23.0,0,Democratic,,,Democratic,250000.0,Residential,2040460.0,0,226859
436,ct,1,80.0,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,196000.0,Apartment,466376.0,0,116355
437,ca,1,54.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,92000.0,Condominium,831973.0,0,397293
438,ca,1,31.0,0,Republican,European,German,Republican,149000.0,Residential,990790.0,0,402650
