,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
261,mo,1,78.0,1,Republican,European,English/Welsh,Republican,100000.0,Residential,123317.0,0,351103
262,fl,1,79.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,62000.0,Residential,243760.0,0,296809
263,tn,1,57.0,0,Republican,European,Scots,Republican & Independent,141000.0,Residential,343760.0,0,304495
264,mo,0,23.0,1,Non-Partisan,European,German,Independent,,Unknown,,0,71414
265,il,0,59.0,0,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,178647
266,fl,1,32.0,0,Non-Partisan,European,Irish,Republican & Independent,36000.0,Residential,84779.0,1,296246
267,or,1,59.0,1,Non-Partisan,European,Scots,Democratic & Independent,66000.0,Residential,332229.0,0,407664
268,tn,0,66.0,0,Non-Partisan,European,English/Welsh,Independent,31000.0,Residential,29347.0,0,41723
269,fl,1,76.0,0,Republican,,,Republican,141000.0,Residential,480579.0,0,292912
270,oh,1,59.0,1,Republican,European,English/Welsh,Republican & Independent,114000.0,Residential,254596.0,0,316102
271,wv,1,61.0,1,Republican,European,English/Welsh,Democratic & Republican,96000.0,Triplex,101514.0,1,142708
272,az,1,41.0,1,Democratic,European,French,Democratic & Independent,83000.0,Residential,269818.0,0,384460
273,al,1,33.0,0,Republican,European,English/Welsh,Republican,62000.0,Residential,203431.0,0,41295
274,ny,1,62.0,0,Democratic,European,French,Democratic,117000.0,Residential,287573.0,0,246925
275,tx,0,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,99000.0,Residential,213471.0,0,362711
276,ca,1,50.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,191000.0,Residential,528341.0,0,391990
277,va,1,26.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,182000.0,Residential,266821.0,0,266443
278,tn,1,61.0,0,Republican,European,German,Republican,142000.0,Residential,331889.0,0,303800
279,mo,1,22.0,1,Republican,European,English/Welsh,Republican,72000.0,Residential,198307.0,0,352217
280,ma,1,18.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,202000.0,Residential,719237.0,0,225823
281,il,1,44.0,1,Republican,European,German,Republican,226000.0,Residential,290168.0,0,346068
282,ca,1,50.0,0,Non-Partisan,East and South Asian,Chinese,Republican & Independent,196000.0,Residential,1234774.0,0,96376
283,co,1,70.0,0,Republican,European,English/Welsh,Republican,133000.0,Residential,286741.0,0,377875
284,mo,1,50.0,1,Non-Partisan,European,English/Welsh,Independent,6000.0,Duplex,123640.0,0,184388
285,nc,1,23.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,31874.0,Apartment,237500.0,0,143094
286,mi,1,59.0,0,Republican,European,English/Welsh,Republican,110956.0,Residential,297189.0,1,327890
287,tx,1,50.0,1,Republican,European,English/Welsh,Republican,90207.0,Residential,173449.0,0,82396
288,tx,0,36.0,0,Democratic,European,English/Welsh,Democratic,63749.0,Mobil Home,187500.0,0,363021
289,fl,1,53.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,121000.0,Residential,345195.0,0,295160
290,wa,1,50.0,0,Republican,European,English/Welsh,Republican,123000.0,Residential,780794.0,0,408774
291,fl,1,54.0,0,Republican,European,English/Welsh,Republican & Independent,62069.0,Residential,263135.0,0,296271
292,wi,1,44.0,1,Republican,European,English/Welsh,Republican,188000.0,Residential,235526.0,1,334374
293,ny,1,59.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,12000.0,Apartment,610653.0,0,126115
294,tn,1,72.0,1,Republican,East and South Asian,Vietnamese,Republican,63000.0,Residential,400375.0,1,302773
295,va,1,44.0,1,Democratic,,,Democratic,250000.0,Residential,1134548.0,0,257838
296,co,1,60.0,1,Non-Partisan,European,English/Welsh,Independent,35000.0,Residential,156585.0,0,378020
297,ca,1,61.0,1,Republican,European,Irish,Republican,138000.0,Residential,679763.0,0,403110
298,md,1,57.0,0,Republican,European,Polish,Republican,91000.0,Residential,193340.0,0,261902
299,ca,1,51.0,1,Republican,,,Republican & Independent,145000.0,Residential,527621.0,0,393384
300,wv,1,56.0,1,Republican,European,English/Welsh,Democratic & Republican,24000.0,Residential,75863.0,1,268120
301,mi,1,33.0,0,Non-Partisan,European,Hungarian,Independent,99749.0,Unknown,277499.0,0,53511
302,tx,1,44.0,0,Republican,European,English/Welsh,Democratic & Republican,250000.0,Residential,668903.0,0,365346
303,ca,1,42.0,0,Republican,,,Republican,62000.0,Residential,629720.0,0,395740
304,hi,1,,1,Democratic,,,Democratic,202956.0,Apartment,1211504.0,0,217461
305,nv,1,28.0,1,Democratic,European,English/Welsh,Democratic & Republican,73983.0,Unknown,257033.0,0,94239
306,tn,1,71.0,1,Non-Partisan,,,Independent,138000.0,Residential,397674.0,0,302360
307,ks,1,65.0,1,Republican,,,Republican,97000.0,Residential,287500.0,1,352739
308,pa,1,26.0,1,Registered Independent,European,Italian,Republican & Independent,81000.0,Residential,249109.0,1,252684
309,pa,1,65.0,0,Republican,European,French,Republican,84762.0,Residential,162500.0,0,249825
310,wi,1,50.0,1,Democratic,,,Democratic,32000.0,Residential,177558.0,0,333511
311,fl,0,22.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,144000.0,Residential,395799.0,0,290476
312,ca,1,53.0,0,Republican,European,English/Welsh,Republican,136666.0,Unknown,586360.0,0,106148
313,wi,1,66.0,0,Republican,European,French,Republican,60000.0,Residential,87500.0,0,335380
314,ga,1,87.0,1,Republican,European,English/Welsh,Republican,104000.0,Residential,307026.0,1,280110
315,mi,1,54.0,0,Republican,European,English/Welsh,Republican,93000.0,Residential,279235.0,0,326373
316,sd,1,38.0,1,Republican,,,Republican,130000.0,Residential,205665.0,1,339789
317,ca,1,18.0,1,Non-Partisan,,,Republican & Independent,105470.0,Residential,259450.0,0,104184
318,la,1,23.0,0,Republican,European,Irish,Republican,,Unknown,,0,74527
319,ar,0,29.0,1,Non-Partisan,European,English/Welsh,Independent,76000.0,Residential,110046.0,0,357919
320,nh,1,59.0,1,Democratic,European,French,Democratic,59000.0,Apartment,289200.0,0,114923
321,nv,0,35.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,202425
322,tx,1,52.0,0,Republican,European,French,Republican,140000.0,Residential,366055.0,0,369701
323,tx,0,64.0,1,Democratic,European,English/Welsh,Democratic,26000.0,Residential,211944.0,0,85270
324,nh,1,20.0,0,Non-Partisan,European,Swedish,Democratic & Independent,145000.0,Residential,280483.0,0,228610
325,az,1,58.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,108000.0,Residential,114324.0,0,384122
326,ky,1,39.0,0,Republican,European,English/Welsh,Democratic & Republican,97000.0,Residential,326553.0,0,45736
327,az,1,44.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,32003.0,Apartment,132142.0,0,200170
328,oh,1,71.0,1,Republican,,,Republican,100000.0,Residential,137500.0,0,315476
329,fl,0,25.0,0,Republican,Likely African-American,African or Af-Am Self Reported,Republican,6000.0,Apartment,219110.0,0,150546
330,ky,0,41.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,83000.0,Apartment,173855.0,0,163313
331,wi,1,57.0,1,Non-Partisan,,,Independent,59726.0,Unknown,195213.0,0,60705
332,ga,0,37.0,0,Republican,European,English/Welsh,Republican,106013.0,Apartment,288073.0,0,149288
333,or,1,30.0,1,Non-Partisan,European,English/Welsh,Independent,86000.0,Residential,228396.0,0,107294
334,tx,1,42.0,1,Republican,East and South Asian,Indian/Hindu,Democratic & Republican,196000.0,Residential,827047.0,0,368371
335,tx,1,79.0,0,Republican,European,Scots,Republican,70546.0,Residential,237500.0,1,363753
336,wi,1,,1,Democratic,,,Democratic,80131.0,Apartment,168077.0,0,175723
337,oh,1,56.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,57000.0,Residential,205778.0,1,315961
338,ca,1,68.0,1,Republican,European,English/Welsh,Democratic & Republican,135499.0,Residential,875000.0,1,394891
339,il,0,89.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Independent,67916.0,Apartment,325000.0,0,178828
340,nm,1,23.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,83000.0,Residential,131845.0,0,385465
341,nc,1,72.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,54000.0,Residential,151074.0,0,270780
342,in,1,68.0,0,Democratic,European,English/Welsh,Democratic,41000.0,Residential,157112.0,0,320923
343,ok,0,82.0,1,Democratic,European,English/Welsh,Democratic,45000.0,Residential,217698.0,0,358573
344,oh,1,48.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,55000.0,Residential,107402.0,1,312671
345,fl,1,71.0,0,Republican,East and South Asian,Vietnamese,Republican,,Apartment,,0,151805
346,nj,1,64.0,1,Democratic,East and South Asian,Korean,Democratic & Independent,250000.0,Residential,951546.0,0,234053
347,nh,1,50.0,1,Non-Partisan,European,French,Independent,83755.0,Unknown,246183.0,0,2313
348,tx,0,68.0,1,Non-Partisan,European,English/Welsh,Independent,99000.0,Residential,619571.0,0,81493
349,mo,1,26.0,0,Republican,European,German,Republican,224000.0,Residential,262500.0,0,351715
350,ca,1,23.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,51153.0,Apartment,659090.0,0,205938
351,ca,0,35.0,0,Republican,European,English/Welsh,Republican,84000.0,Residential,217450.0,0,398817
352,co,1,52.0,1,Democratic,European,English/Welsh,Democratic & Independent,197000.0,Residential,1634702.0,0,375457
353,ny,0,27.0,0,Non-Partisan,European,Italian,Independent,126000.0,Duplex,1224301.0,1,127136
354,la,1,60.0,0,Other,European,French,Independent,20000.0,Residential,209919.0,0,74194
355,al,1,71.0,0,Republican,European,Scots,Republican,85000.0,Residential,331034.0,1,298431
356,nc,1,20.0,1,Democratic,,,Democratic & Independent,105000.0,Residential,282824.0,0,269700
357,oh,1,32.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,126000.0,Residential,214070.0,0,316100
358,tn,1,72.0,1,Republican,European,English/Welsh,Republican,22000.0,Residential,220010.0,0,302479
359,mo,1,54.0,0,Republican,European,English/Welsh,Democratic & Republican,182000.0,Residential,424601.0,0,352001
360,mn,0,28.0,0,Democratic,European,English/Welsh,Democratic,36749.0,Apartment,226178.0,0,177053
361,oh,0,21.0,1,Non-Partisan,European,Dutch (Netherlands),Independent,76606.0,Apartment,158092.0,0,166465
362,co,1,40.0,1,Republican,European,English/Welsh,Democratic & Republican,24000.0,Residential,305677.0,1,378815
363,fl,1,62.0,0,Registered Independent,European,English/Welsh,Republican & Independent,190000.0,Residential,544070.0,1,292620
364,ct,1,48.0,1,Non-Partisan,,,Independent,6000.0,Triplex,176420.0,0,116452
365,ga,1,24.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,31477.0,Unknown,67399.0,0,29230
366,mi,1,21.0,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,190000.0,Residential,440009.0,0,54048
367,ky,1,61.0,0,Republican,European,English/Welsh,Republican,77000.0,Residential,203306.0,0,308386
368,mo,0,18.0,0,Democratic,,,Democratic,54999.0,Triplex,116075.0,0,351648
369,ms,1,,1,Republican,European,English/Welsh,Republican,10000.0,Residential,86814.0,0,305905
370,ca,1,19.0,0,Non-Partisan,European,French,Republican & Independent,198000.0,Residential,1095743.0,0,390272
371,ga,1,25.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,99509.0,Apartment,300305.0,0,147006
372,tx,1,23.0,0,Republican,European,English/Welsh,Republican,195000.0,Residential,538516.0,0,369688
373,mo,1,76.0,0,Republican,European,English/Welsh,Republican,39000.0,Residential,150974.0,1,351973
374,tx,1,31.0,0,Democratic,European,Irish,Democratic,70000.0,Residential,357034.0,0,85486
375,il,1,38.0,1,Non-Partisan,East and South Asian,Indian/Hindu,Republican & Independent,132499.0,Apartment,239624.0,0,178553
376,nj,1,70.0,1,Republican,European,English/Welsh,Republican,21000.0,Residential,346118.0,0,5373
377,fl,1,28.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Independent,39999.0,Apartment,169952.0,0,155464
378,md,0,30.0,0,Democratic,European,Dutch (Netherlands),Democratic & Republican,85000.0,Residential,509217.0,1,259932
379,oh,1,41.0,1,Democratic,European,Dutch (Netherlands),Democratic,196000.0,Residential,586754.0,0,315146
380,nj,1,25.0,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,191000.0,Residential,686518.0,0,238349
381,va,1,40.0,1,Republican,European,English/Welsh,Republican,69548.0,Unknown,226502.0,0,20193
382,ca,1,51.0,0,Republican,European,Scots,Republican,30000.0,Residential,242856.0,0,99450
383,pa,1,56.0,0,Republican,European,Irish,Republican,43000.0,Residential,211056.0,0,248446
384,sc,1,55.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,40967.0,Residential,87500.0,0,274833
385,wi,0,,0,Democratic,European,German,Democratic,22332.0,Apartment,97499.0,0,174050
386,oh,1,62.0,0,Democratic,European,English/Welsh,Democratic,14000.0,Residential,128353.0,1,311755
387,ia,1,63.0,0,Democratic,European,Scots,Democratic,60000.0,Residential,134456.0,1,331653
388,or,0,31.0,0,Registered Independent,Hispanic and Portuguese,Hispanic,Democratic & Independent,63301.0,Unknown,255832.0,0,106856
389,az,1,86.0,1,Republican,European,English/Welsh,Republican,120000.0,Residential,342175.0,0,384145
390,ny,0,35.0,1,Democratic,European,English/Welsh,Democratic,68000.0,Residential,101553.0,0,246084
391,il,1,54.0,1,Democratic,European,Italian,Democratic,120000.0,Residential,576766.0,0,345816
392,in,1,55.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,195000.0,Residential,559053.0,0,319801
393,de,1,30.0,0,Democratic,European,Irish,Democratic,21000.0,Residential,255555.0,0,15464
394,pa,1,87.0,1,Republican,European,German,Republican,71000.0,Residential,399018.0,1,252784
395,dc,0,,0,Non-Partisan,European,Italian,Democratic & Independent,250000.0,Residential,843429.0,0,257666
396,co,1,47.0,0,Republican,European,English/Welsh,Republican,146000.0,Residential,489544.0,0,378057
397,ga,1,55.0,1,Republican,European,English/Welsh,Republican,131000.0,Residential,252437.0,0,280103
398,wi,1,78.0,0,Democratic,European,German,Democratic,92000.0,Residential,372045.0,1,334737
399,fl,1,38.0,1,Democratic,European,English/Welsh,Democratic,61000.0,Apartment,215239.0,0,152756
400,tn,1,63.0,1,Non-Partisan,European,English/Welsh,Independent,107000.0,Residential,139091.0,0,302129
401,va,1,45.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,71000.0,Residential,214202.0,0,265854
402,nc,1,58.0,1,Democratic,,,Democratic,94169.0,Residential,162500.0,0,22169
403,mi,1,39.0,1,Democratic,European,English/Welsh,Democratic,106000.0,Residential,205083.0,0,327653
404,az,1,50.0,1,Republican,European,English/Welsh,Republican,71797.0,Apartment,205371.0,0,92387
405,al,1,59.0,0,Republican,European,English/Welsh,Republican,132000.0,Residential,108170.0,0,298578
406,ia,1,77.0,1,Republican,European,Swedish,Republican,31000.0,Residential,92785.0,1,349603
407,mi,0,69.0,1,Republican,European,Polish,Republican,117000.0,Residential,222051.0,1,322347
408,mn,0,27.0,1,Non-Partisan,European,English/Welsh,Independent,72055.0,Apartment,200855.0,0,177491
409,il,1,57.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,135000.0,Residential,349691.0,0,343960
410,la,1,29.0,1,Non-Partisan,European,French,Democratic & Republican & Independent,93000.0,Residential,229173.0,0,354426
411,ga,0,31.0,0,Republican,European,English/Welsh,Republican,96959.0,Apartment,324703.0,0,147649
412,ga,0,41.0,1,Non-Partisan,East and South Asian,Chinese,Independent,157000.0,Residential,251276.0,0,282959
413,nc,1,73.0,1,Republican,European,English/Welsh,Republican,72380.0,Residential,137500.0,0,22379
414,la,0,21.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,126000.0,Residential,240879.0,0,73180
415,mi,0,56.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,66249.0,Apartment,75555.0,0,170754
416,oh,1,77.0,0,Republican,European,English/Welsh,Republican,12000.0,Residential,152989.0,1,314637
417,il,0,26.0,0,Republican,European,German,Republican,43376.0,Apartment,185654.0,0,179497
418,mn,1,71.0,0,Republican,European,English/Welsh,Republican,125000.0,Residential,591031.0,0,63059
419,il,1,59.0,0,Republican,European,English/Welsh,Republican & Independent,134000.0,Apartment,239533.0,1,178396
420,mi,1,44.0,0,Democratic,European,German,Democratic,73000.0,Residential,241046.0,1,325819
421,il,1,44.0,1,Democratic,European,French,Democratic,9000.0,Duplex,147707.0,1,182314
422,md,1,55.0,0,Republican,European,Dutch (Netherlands),Republican & Independent,199000.0,Residential,994359.0,1,261548
423,ma,1,53.0,1,Non-Partisan,European,Italian,Democratic & Independent,197000.0,Residential,637919.0,0,223768
424,ri,0,17.0,1,Non-Partisan,,,Independent,99443.0,Unknown,341963.0,0,1698
425,ar,1,34.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,8000.0,Duplex,106579.0,0,75649
426,nj,0,75.0,1,Non-Partisan,Other,Arab,Democratic & Independent,119000.0,Duplex,280717.0,0,237934
427,fl,1,55.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,72000.0,Residential,261923.0,0,293483
428,nv,1,23.0,1,Democratic,European,Polish,Democratic & Independent,72000.0,Residential,273467.0,0,387040
429,ca,1,73.0,1,Republican,European,English/Welsh,Republican,37000.0,Mobil Home,49582.0,1,397325
430,ks,0,68.0,0,Democratic,European,English/Welsh,Democratic,36000.0,Apartment,103448.0,0,185053
431,nc,1,30.0,1,Non-Partisan,,,Republican & Independent,107000.0,Residential,824096.0,0,271345
432,wi,1,19.0,0,Republican,European,English/Welsh,Republican,115000.0,Residential,204600.0,0,61560
433,mn,1,26.0,1,Democratic,European,English/Welsh,Democratic,174017.0,Residential,915462.0,0,336824
434,tx,1,55.0,1,Republican,European,Belgian,Democratic & Republican,136395.0,Residential,375000.0,0,362620
435,wi,1,59.0,0,Republican,European,English/Welsh,Republican,250000.0,Residential,628371.0,1,334821
436,oh,1,85.0,1,Democratic,European,English/Welsh,Democratic & Independent,17000.0,Residential,145713.0,0,316360
437,fl,1,61.0,1,Republican,European,Italian,Republican,73000.0,Residential,203553.0,1,296671
