"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"317","ny","1",59,"1","Non-Partisan","European","Independent",197000,"Residential",456666,"0"
"318","ga","1",50,"1","Non-Partisan","European","Independent",86345,"Apartment",489513,"0"
"319","ga","1",50,"1","Republican","European","Republican",61000,"Residential",162499,"1"
"320","mo","1",32,"0","Non-Partisan","","Independent",61131,"Unknown",249443,"0"
"321","ca","1",66,"1","Democratic","Hispanic and Portuguese","Democratic",46000,"Apartment",118769,"0"
"322","sc","0",38,"0","Non-Partisan","European","Independent",53000,"Residential",130555,"0"
"323","pa","1",19,"0","Republican","European","Republican",176207,"Apartment",388257,"0"
"324","ga","1",22,"1","Non-Partisan","Hispanic and Portuguese","Independent",56070,"Residential",196647,"0"
"325","ca","1",20,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",105459,"Apartment",1413406,"0"
"326","al","0",41,"0","Republican","European","Republican",197000,"Residential",425000,"0"
"327","al","1",20,"1","Democratic","Likely African-American","Democratic",34000,"Unknown",22045,"0"
"328","va","0",78,"1","Republican","European","Republican",49443,"Residential",75689,"1"
"329","mn","1",62,"1","Democratic","European","Democratic & Republican",81599,"Residential",392245,"1"
"330","ny","0",67,"1","Democratic","","Democratic",19326,"Apartment",428801,"0"
"331","ms","0",NA,"0","Non-Partisan","European","Independent",NA,"Unknown",72082,"0"
"332","wi","1",49,"1","Republican","European","Republican",29000,"Apartment",225245,"0"
"333","de","1",27,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",51249,"Residential",375000,"0"
"334","nh","1",69,"1","Republican","European","Democratic & Republican",52570,"Residential",307143,"1"
"335","pa","0",32,"1","Republican","European","Republican & Independent",60000,"Residential",41847,"1"
"336","oh","1",70,"0","Democratic","European","Democratic",61183,"Residential",62500,"1"
"337","il","1",69,"1","Democratic","European","Democratic & Independent",50000,"Residential",365300,"1"
"338","fl","1",35,"0","Republican","European","Republican",68653,"Residential",161280,"0"
"339","nc","1",31,"1","Non-Partisan","European","Republican & Independent",28000,"Residential",191635,"1"
"340","ny","1",71,"1","Democratic","Likely African-American","Democratic",41000,"Apartment",93332,"1"
"341","ny","1",81,"1","Republican","European","Democratic & Republican",250000,"Residential",672365,"0"
"342","co","1",26,"0","Democratic","Other","Democratic",70000,"Residential",437178,"0"
"343","tn","1",69,"0","Republican","European","Republican",198000,"Residential",595820,"0"
"344","ar","0",23,"0","Non-Partisan","European","Republican & Independent",120000,"Residential",148749,"0"
"345","nm","0",29,"1","Non-Partisan","Hispanic and Portuguese","Independent",124000,"Triplex",215862,"0"
"346","oh","1",63,"1","Democratic","European","Democratic",37000,"Condominium",190103,"0"
"347","ca","1",40,"0","American Independent","Other","Independent",71000,"Residential",337999,"0"
"348","mn","1",84,"1","Non-Partisan","Hispanic and Portuguese","Independent",29062,"Unknown",206610,"1"
"349","oh","0",38,"0","Non-Partisan","European","Democratic & Republican & Independent",250000,"Residential",373332,"0"
"350","ca","1",24,"0","Non-Partisan","European","Independent",83000,"Residential",285580,"0"
"351","ny","1",52,"0","Republican","European","Republican",55204,"Residential",284887,"1"
"352","nh","1",NA,"0","Non-Partisan","European","Independent",47000,"Apartment",167315,"0"
"353","mi","1",45,"0","Democratic","European","Democratic",52000,"Residential",231199,"0"
"354","oh","1",31,"1","Democratic","Likely African-American","Democratic",64285,"Residential",64999,"0"
"355","oh","1",22,"1","Non-Partisan","European","Republican & Independent",67000,"Residential",262500,"0"
"356","az","0",57,"0","Republican","European","Republican & Independent",62846,"Residential",180902,"0"
"357","ri","1",88,"0","Democratic","European","Democratic",46000,"Residential",86249,"1"
"358","in","1",20,"1","Non-Partisan","European","Independent",45000,"Residential",314453,"0"
"359","az","0",68,"0","Registered Independent","Hispanic and Portuguese","Independent",9000,"Residential",189784,"0"
"360","tx","0",21,"0","Republican","Hispanic and Portuguese","Republican",37044,"Residential",137500,"0"
"361","nc","1",77,"0","Democratic","","Democratic",84340,"Residential",403229,"0"
"362","ca","1",40,"0","Democratic","European","Democratic",123863,"Apartment",191492,"0"
"363","in","1",52,"1","Non-Partisan","European","Republican & Independent",45365,"Residential",112500,"0"
"364","nc","1",41,"0","Non-Partisan","Likely African-American","Independent",129000,"Apartment",404454,"0"
"365","sc","1",79,"0","Republican","European","Republican",48000,"Residential",144499,"0"
"366","hi","1",63,"1","Democratic","","Democratic",60642,"Condominium",205555,"0"
"367","pa","1",30,"1","Republican","","Democratic & Republican",74812,"Residential",NA,"0"
"368","nj","1",45,"1","Non-Partisan","European","Republican & Independent",90000,"Apartment",287500,"0"
"369","ny","0",53,"1","Democratic","Other","Democratic",75764,"Duplex",416189,"0"
"370","fl","1",35,"1","Democratic","Likely African-American","Democratic",37726,"Unknown",121130,"0"
"371","ca","0",53,"0","Non-Partisan","European","Independent",250000,"Apartment",1348180,"0"
"372","tx","1",67,"0","Non-Partisan","European","Independent",190000,"Residential",813584,"1"
"373","il","1",46,"1","Non-Partisan","European","Democratic & Independent",215000,"Unknown",456184,"0"
"374","mo","1",32,"1","Democratic","European","Democratic",42856,"Residential",206159,"0"
"375","va","1",34,"0","Republican","European","Democratic & Republican",137499,"Residential",331522,"0"
"376","va","1",37,"0","Democratic","Likely African-American","Democratic",54473,"Apartment",115595,"0"
"377","ca","1",59,"0","Democratic","Hispanic and Portuguese","Democratic",24749,"Apartment",331901,"0"
"378","mn","1",20,"1","Democratic","European","Democratic",59037,"Unknown",328637,"0"
"379","ca","1",39,"0","Democratic","European","Democratic",198000,"Residential",1569701,"0"
"380","mi","0",64,"0","Democratic","European","Democratic",35000,"Residential",78907,"0"
"381","nc","1",66,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",32000,"Residential",225855,"1"
"382","ny","1",89,"1","Democratic","European","Democratic & Republican",112000,"Residential",366141,"1"
"383","ny","1",32,"0","Democratic","East and South Asian","Democratic",114800,"Triplex",470945,"0"
"384","nc","1",28,"1","Republican","European","Republican & Independent",104687,"Duplex",531249,"0"
"385","tx","1",32,"1","Democratic","European","Democratic",119000,"Residential",272499,"0"
"386","tx","1",47,"1","Democratic","","Democratic",93000,"Unknown",93332,"0"
"387","va","1",52,"1","Republican","","Republican",133000,"Residential",412869,"1"
"388","nc","1",17,"0","Non-Partisan","","Democratic & Independent",188000,"Residential",585798,"0"
"389","wv","0",78,"0","Republican","","Republican",46000,"Residential",116081,"1"
"390","nj","1",31,"0","Non-Partisan","East and South Asian","Democratic & Republican & Independent",233000,"Residential",1208164,"0"
"391","ca","0",32,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",129721,"Unknown",1195576,"0"
"392","tx","1",24,"0","Non-Partisan","","Independent",198000,"Residential",320840,"1"
"393","va","1",61,"1","Republican","Other","Democratic & Republican",72000,"Residential",184376,"1"
"394","fl","1",60,"0","Democratic","European","Democratic",63000,"Residential",450832,"0"
"395","ia","1",58,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",51000,"Residential",137500,"0"
"396","va","1",70,"1","Republican","Hispanic and Portuguese","Democratic & Republican",7000,"Residential",262500,"0"
"397","ks","1",65,"1","Democratic","","Democratic",87000,"Residential",187225,"0"
"398","ar","1",81,"1","Republican","European","Republican",39749,"Residential",90454,"0"
"399","mi","1",49,"0","Republican","European","Democratic & Republican",100274,"Residential",298156,"0"
"400","fl","1",54,"1","Republican","European","Republican",14000,"Apartment",93064,"0"
"401","nj","1",21,"0","Non-Partisan","European","Republican & Independent",116000,"Residential",1334905,"0"
"402","co","1",44,"0","Democratic","","Democratic",76135,"Condominium",217877,"0"
"403","in","1",56,"1","Republican","European","Republican",9000,"Unknown",127825,"0"
"404","fl","1",61,"1","Republican","European","Republican",43000,"Apartment",370478,"0"
"405","il","1",57,"0","Democratic","Likely African-American","Democratic",112000,"Residential",112500,"1"
"406","fl","1",61,"1","Republican","European","Republican",198000,"Residential",466922,"0"
"407","nj","1",34,"1","Democratic","Hispanic and Portuguese","Democratic",141666,"Residential",144823,"0"
"408","in","1",32,"1","Democratic","European","Democratic",45000,"Residential",112500,"0"
"409","pa","0",22,"0","Democratic","","Democratic",46000,"Unknown",193749,"0"
"410","hi","1",21,"1","Democratic","European","Democratic",72000,"Residential",263151,"0"
"411","oh","0",20,"0","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"412","ca","1",59,"1","Republican","Hispanic and Portuguese","Republican",66736,"Residential",299418,"0"
"413","va","1",65,"1","Democratic","Likely African-American","Democratic",250000,"Apartment",888994,"0"
"414","il","1",29,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",181000,"Residential",501358,"0"
"415","ca","1",23,"0","Republican","European","Republican",62000,"Unknown",271332,"0"
"416","oh","1",80,"0","Republican","European","Republican",23000,"Apartment",67140,"0"
"417","nc","1",62,"0","Republican","European","Republican",144827,"Condominium",416191,"0"
"418","or","1",80,"1","Democratic","European","Democratic",169000,"Residential",361211,"0"
"419","ny","1",61,"1","Non-Partisan","European","Independent",52221,"Residential",289538,"0"
"420","ca","1",23,"1","Democratic","Hispanic and Portuguese","Democratic",47999,"Residential",247499,"0"
"421","ca","1",74,"0","Democratic","European","Democratic",98000,"Residential",377032,"1"
"422","nc","1",20,"0","Democratic","European","Democratic",250000,"Unknown",287500,"0"
"423","ma","1",42,"1","Non-Partisan","European","Democratic & Independent",195000,"Residential",519110,"0"
"424","al","1",45,"0","Republican","European","Republican",85780,"Residential",87500,"0"
"425","fl","0",68,"0","Non-Partisan","European","Independent",33749,"Apartment",146874,"0"
"426","sc","1",22,"0","Democratic","Likely African-American","Democratic",58867,"Residential",112500,"0"
"427","oh","0",35,"1","Non-Partisan","European","Republican & Independent",112000,"Residential",480579,"0"
"428","md","0",42,"0","Republican","Likely African-American","Republican",52104,"Residential",224433,"0"
"429","fl","0",23,"1","Democratic","European","Democratic",95000,"Apartment",237500,"0"
"430","mi","0",20,"0","Non-Partisan","Likely African-American","Independent",192000,"Residential",226441,"0"
"431","ca","0",29,"1","American Independent","Hispanic and Portuguese","Independent",176881,"Residential",1953979,"0"
"432","ga","0",50,"1","Democratic","Likely African-American","Democratic",11000,"Apartment",75332,"0"
"433","ca","1",69,"1","Democratic","","Democratic & Independent",55000,"Residential",625000,"0"
"434","or","1",45,"0","Non-Partisan","European","Independent",50000,"Residential",216024,"1"
"435","ok","0",66,"1","Republican","European","Republican",NA,"Unknown",NA,"0"
"436","ny","0",67,"1","Republican","European","Democratic & Republican",44000,"Unknown",39073,"0"
"437","wi","0",NA,"1","Non-Partisan","European","Independent",86000,"Apartment",62500,"0"
"438","ny","0",30,"0","Democratic","","Democratic & Independent",76000,"Apartment",191301,"0"
"439","mt","0",22,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",14000,"Residential",84499,"0"
"440","fl","1",36,"1","Democratic","Likely African-American","Democratic",94000,"Apartment",252057,"0"
"441","il","0",86,"1","Republican","European","Republican",65000,"Residential",180336,"0"
"442","tx","1",53,"1","Republican","European","Republican",108000,"Residential",201249,"0"
"443","nj","1",23,"1","Non-Partisan","European","Republican & Independent",193000,"Triplex",795954,"0"
"444","ma","1",33,"1","Non-Partisan","European","Democratic & Independent",NA,"Unknown",NA,"0"
"445","mi","0",66,"0","Republican","European","Republican",69000,"Apartment",37500,"0"
"446","ca","1",41,"1","Democratic","Hispanic and Portuguese","Democratic",43749,"Apartment",144021,"0"
"447","pa","1",34,"0","Republican","European","Republican",70000,"Residential",162500,"0"
"448","wi","0",40,"0","Non-Partisan","European","Independent",72000,"Apartment",194359,"0"
"449","ga","1",25,"0","Republican","European","Republican & Independent",116000,"Apartment",318017,"0"
"450","mi","1",33,"1","Democratic","European","Democratic",87000,"Unknown",217675,"0"
"451","va","1",74,"0","Republican","European","Democratic & Republican",123000,"Residential",1281109,"1"
"452","mi","1",37,"0","Democratic","Hispanic and Portuguese","Democratic",74582,"Residential",71773,"1"
"453","ny","1",36,"1","Non-Partisan","Other","Democratic & Republican & Independent",190000,"Apartment",628377,"0"
"454","mo","0",35,"0","Non-Partisan","European","Independent",90000,"Residential",104114,"0"
"455","ga","0",37,"0","Non-Partisan","European","Democratic & Independent",82000,"Residential",185687,"0"
"456","nj","1",60,"1","Democratic","European","Democratic",140624,"Residential",404134,"0"
"457","pa","0",24,"0","Unknown","European","Independent",250000,"Apartment",424677,"0"
"458","va","1",73,"0","Republican","European","Democratic & Republican & Independent",84942,"Residential",932749,"1"
"459","ia","0",35,"1","Non-Partisan","European","Independent",136000,"Apartment",213157,"0"
"460","nv","1",51,"1","Democratic","","Democratic",85980,"Residential",202835,"0"
"461","il","1",71,"1","Republican","European","Democratic & Republican",31000,"Residential",182746,"0"
"462","nc","1",56,"1","Republican","European","Republican",22000,"Residential",196590,"0"
