"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"317","mi","1",32,"1","Democratic","European","Democratic",64000,"Residential",129722,"0"
"318","pa","1",55,"0","Republican","European","Democratic & Republican",140000,"Residential",278502,"1"
"319","ma","1",65,"0","Democratic","European","Democratic",59000,"Residential",267146,"1"
"320","fl","1",58,"1","Democratic","European","Democratic",72624,"Apartment",662008,"0"
"321","ca","0",56,"1","Democratic","Other","Democratic & Independent",113000,"Residential",269523,"0"
"322","fl","1",70,"0","Democratic","Hispanic and Portuguese","Democratic",55480,"Residential",93845,"0"
"323","tx","1",20,"0","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"324","ok","1",27,"1","Republican","European","Republican",83000,"Residential",119961,"0"
"325","pa","1",80,"1","Democratic","European","Democratic & Independent",121000,"Residential",NA,"0"
"326","tx","1",25,"0","Democratic","Likely African-American","Democratic",171373,"Residential",316911,"0"
"327","ny","1",88,"1","Democratic","Likely African-American","Democratic",39666,"Condominium",544189,"1"
"328","wa","1",54,"0","Democratic","European","Democratic",56000,"Apartment",NA,"0"
"329","ca","1",24,"1","Non-Partisan","Hispanic and Portuguese","Independent",50999,"Unknown",240624,"0"
"330","ca","1",28,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",96000,"Apartment",620934,"0"
"331","in","1",61,"1","Republican","European","Democratic & Republican",107000,"Residential",163510,"1"
"332","mo","1",78,"0","Democratic","European","Democratic",71000,"Residential",163763,"0"
"333","ma","1",51,"0","Non-Partisan","European","Independent",46999,"Apartment",344460,"0"
"334","ny","1",60,"0","Democratic","European","Democratic",26000,"Duplex",255715,"0"
"335","tx","1",49,"1","Republican","European","Republican",55000,"Residential",99285,"0"
"336","pa","1",69,"1","Democratic","European","Democratic & Republican",193000,"Residential",404134,"0"
"337","md","1",22,"1","Republican","European","Democratic & Republican",250000,"Residential",1787984,"1"
"338","ca","1",22,"0","Republican","","Republican",250000,"Residential",2148748,"0"
"339","tx","1",23,"1","Democratic","","Democratic",109000,"Residential",109399,"0"
"340","fl","1",41,"0","Democratic","Hispanic and Portuguese","Democratic",38000,"Residential",110442,"0"
"341","co","1",83,"0","Republican","European","Republican",76000,"Residential",361183,"0"
"342","tx","1",30,"0","Democratic","European","Democratic & Republican",40961,"Residential",235341,"0"
"343","fl","1",25,"1","Democratic","Likely African-American","Democratic",183000,"Residential",536755,"1"
"344","mi","1",55,"0","Democratic","European","Democratic",28749,"Apartment",148749,"0"
"345","in","1",24,"0","Non-Partisan","European","Democratic & Independent",145000,"Unknown",414876,"0"
"346","ga","1",63,"1","Non-Partisan","European","Independent",122000,"Residential",210250,"1"
"347","ct","0",43,"1","Democratic","European","Democratic & Republican",60555,"Residential",479915,"1"
"348","fl","1",28,"0","Democratic","Hispanic and Portuguese","Democratic",64000,"Apartment",268442,"0"
"349","ca","1",78,"0","Republican","","Republican",78000,"Residential",517679,"0"
"350","az","1",67,"0","Republican","Hispanic and Portuguese","Republican",19000,"Apartment",56526,"0"
"351","tx","1",64,"1","Non-Partisan","Hispanic and Portuguese","Independent",115000,"Unknown",215931,"0"
"352","co","1",62,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",196428,"Residential",1049073,"0"
"353","ca","1",39,"1","Non-Partisan","European","Independent",245000,"Residential",1556807,"0"
"354","nc","1",27,"1","Republican","Other","Republican",31785,"Apartment",195832,"0"
"355","il","0",49,"1","Democratic","Likely African-American","Democratic & Independent",76000,"Apartment",169212,"0"
"356","ky","1",39,"0","Democratic","European","Democratic",40000,"Residential",173912,"0"
"357","nj","1",22,"0","Non-Partisan","European","Republican & Independent",84000,"Apartment",216770,"0"
"358","oh","1",38,"0","Democratic","Likely African-American","Democratic",98000,"Apartment",174107,"0"
"359","ca","1",35,"0","Democratic","","Democratic & Republican & Independent",144680,"Residential",1495781,"0"
"360","ma","1",50,"0","Non-Partisan","East and South Asian","Democratic & Independent",86929,"Residential",193076,"1"
"361","ny","0",20,"0","Democratic","European","Democratic",64238,"Apartment",311944,"0"
"362","md","0",72,"0","Democratic","Hispanic and Portuguese","Democratic",11000,"Residential",137499,"0"
"363","ca","1",46,"1","Non-Partisan","Hispanic and Portuguese","Independent",85780,"Unknown",209217,"0"
"364","ky","0",66,"1","Democratic","European","Democratic",27000,"Residential",208977,"0"
"365","ct","1",68,"0","Republican","European","Republican & Independent",70531,"Residential",393683,"0"
"366","tx","1",80,"1","Republican","","Republican",48000,"Residential",119988,"0"
"367","wv","1",61,"0","Republican","European","Republican & Independent",80806,"Apartment",174456,"0"
"368","pa","1",31,"1","Republican","European","Republican",69000,"Residential",486350,"0"
"369","fl","0",79,"0","Non-Partisan","European","Independent",74000,"Residential",250782,"0"
"370","ct","1",67,"0","Non-Partisan","European","Democratic & Independent",66000,"Residential",375000,"0"
"371","ms","0",NA,"1","Democratic","Likely African-American","Democratic",11000,"Apartment",25249,"0"
"372","il","0",26,"0","Non-Partisan","European","Independent",149000,"Residential",216128,"0"
"373","ca","1",41,"0","Non-Partisan","European","Independent",67980,"Residential",427910,"0"
"374","in","1",81,"1","Republican","European","Republican",116000,"Residential",326918,"0"
"375","ca","1",19,"0","Non-Partisan","European","Democratic & Independent",86978,"Unknown",379456,"0"
"376","co","1",50,"0","Non-Partisan","European","Republican & Independent",183000,"Unknown",274999,"0"
"377","md","1",20,"1","Non-Partisan","East and South Asian","Independent",116954,"Apartment",238466,"0"
"378","oh","1",72,"1","Republican","European","Republican",42646,"Residential",185546,"1"
"379","in","0",51,"1","Non-Partisan","European","Republican & Independent",75000,"Residential",115211,"1"
"380","co","0",25,"0","Non-Partisan","Likely African-American","Democratic & Independent",73000,"Apartment",287222,"0"
"381","fl","1",69,"1","Non-Partisan","European","Republican & Independent",137000,"Apartment",844455,"0"
"382","tn","1",26,"0","Non-Partisan","European","Independent",112000,"Apartment",580978,"0"
"383","mi","0",36,"0","Non-Partisan","European","Independent",143000,"Apartment",340195,"0"
"384","tn","1",53,"0","Democratic","European","Democratic & Independent",120000,"Unknown",423612,"0"
"385","nv","1",40,"0","Democratic","European","Democratic",160000,"Apartment",381466,"0"
"386","va","1",65,"1","Republican","European","Republican",250000,"Residential",266155,"1"
"387","ok","1",42,"1","Democratic","European","Democratic & Republican",97000,"Residential",393250,"0"
"388","nc","1",62,"0","Republican","European","Republican",31000,"Residential",208363,"1"
"389","ky","1",58,"1","Republican","European","Republican",52760,"Residential",292165,"1"
"390","pa","1",27,"1","Non-Partisan","European","Independent",37000,"Unknown",100805,"0"
"391","in","0",38,"0","Democratic","European","Democratic & Republican & Independent",141666,"Residential",262500,"0"
"392","oh","1",49,"0","Republican","European","Republican",26730,"Unknown",58839,"0"
"393","nc","1",33,"1","Republican","European","Republican",65624,"Residential",136597,"1"
"394","ia","0",51,"1","Non-Partisan","European","Democratic & Independent",26000,"Residential",84986,"0"
"395","tx","0",27,"1","Republican","","Republican",104000,"Apartment",176168,"0"
"396","ny","0",60,"1","Democratic","European","Democratic",53635,"Residential",107920,"0"
"397","ca","1",41,"1","Republican","European","Republican",NA,"Unknown",NA,"1"
"398","pa","1",22,"0","Democratic","European","Democratic & Republican & Independent",112000,"Residential",179335,"0"
"399","in","1",58,"1","Democratic","European","Democratic",117000,"Residential",287500,"0"
"400","nc","0",21,"1","Non-Partisan","","Independent",121237,"Residential",NA,"0"
"401","wv","1",49,"1","Republican","European","Republican",58749,"Residential",82608,"0"
"402","oh","1",61,"0","Republican","","Republican",136999,"Residential",363042,"1"
"403","co","1",30,"0","Republican","European","Republican",145000,"Residential",751868,"0"
"404","nj","1",83,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",65000,"Unknown",146936,"0"
"405","sc","1",86,"0","Republican","European","Democratic & Republican",119414,"Residential",289014,"1"
"406","pa","1",78,"1","Republican","European","Republican",72517,"Residential",137500,"1"
"407","or","0",37,"1","Registered Independent","European","Democratic & Independent",94000,"Apartment",613896,"0"
"408","il","1",73,"1","Republican","European","Republican",169494,"Residential",232057,"0"
"409","md","1",27,"0","Republican","European","Republican",214000,"Residential",1149999,"0"
"410","ca","0",67,"0","Non-Partisan","European","Democratic & Independent",70000,"Residential",122029,"1"
"411","tx","1",24,"0","Republican","European","Republican",63000,"Residential",112500,"1"
"412","tx","1",40,"1","Republican","European","Republican",58999,"Residential",72499,"0"
"413","ca","1",26,"0","Republican","European","Republican",112000,"Residential",178742,"0"
"414","wa","1",20,"0","Republican","European","Republican",42000,"Residential",251054,"0"
"415","ny","1",81,"0","Democratic","European","Democratic",106000,"Residential",328515,"1"
"416","ny","1",40,"0","Democratic","European","Democratic & Independent",197000,"Residential",578487,"1"
"417","ny","0",59,"1","Democratic","European","Democratic",82000,"Apartment",303030,"0"
"418","nc","1",59,"1","Non-Partisan","European","Republican & Independent",248000,"Residential",633522,"0"
"419","mn","1",48,"1","Republican","European","Republican",113872,"Apartment",181850,"0"
"420","va","0",33,"1","Democratic","European","Democratic",120000,"Residential",393683,"0"
"421","ca","1",38,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",87000,"Residential",412820,"1"
"422","fl","0",62,"1","Non-Partisan","European","Independent",103976,"Residential",253204,"0"
"423","ny","1",70,"0","Democratic","European","Democratic",7000,"Duplex",284930,"1"
"424","mi","0",36,"1","Democratic","European","Democratic",48000,"Residential",147058,"0"
"425","tx","0",76,"1","Democratic","Hispanic and Portuguese","Democratic",67346,"Apartment",67248,"0"
"426","il","1",47,"1","Democratic","Hispanic and Portuguese","Democratic",35567,"Residential",292187,"0"
"427","wi","1",69,"1","Democratic","","Democratic",46093,"Residential",136363,"1"
"428","ny","1",66,"1","Democratic","European","Democratic",245000,"Residential",1241935,"1"
"429","ca","1",60,"1","Republican","European","Republican",65000,"Residential",254739,"1"
"430","fl","1",19,"0","Non-Partisan","Hispanic and Portuguese","Independent",41000,"Apartment",311391,"0"
"431","fl","1",58,"1","Democratic","Likely African-American","Democratic",25832,"Apartment",162499,"0"
"432","nv","1",59,"1","Democratic","European","Democratic & Republican",61000,"Residential",287059,"0"
"433","fl","1",80,"0","Republican","Hispanic and Portuguese","Republican & Independent",39000,"Apartment",366392,"0"
"434","il","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",30654,"Apartment",117732,"0"
"435","ky","1",34,"1","Democratic","European","Democratic",104999,"Apartment",150430,"0"
"436","ny","1",74,"1","Democratic","Hispanic and Portuguese","Democratic",80000,"Residential",115216,"0"
"437","ca","1",19,"0","Republican","European","Republican",170000,"Apartment",496495,"0"
"438","ga","0",23,"0","Democratic","Other","Democratic",78967,"Residential",167543,"0"
"439","nc","1",29,"1","Non-Partisan","European","Democratic & Independent",73000,"Residential",196766,"0"
"440","pa","0",69,"0","Republican","European","Republican",152426,"Residential",1810703,"0"
"441","il","1",73,"0","Republican","","Republican & Independent",74000,"Apartment",308169,"0"
"442","mt","1",22,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",48000,"Apartment",87500,"0"
"443","pa","1",38,"1","Republican","European","Democratic & Republican & Independent",151907,"Residential",179640,"0"
"444","nj","1",51,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",116000,"Triplex",669622,"1"
"445","ia","1",28,"1","Republican","European","Republican & Independent",197000,"Residential",460763,"0"
"446","ca","1",74,"1","Republican","European","Republican",137000,"Apartment",1049073,"1"
"447","ny","1",75,"1","Democratic","European","Democratic",59000,"Residential",260593,"0"
"448","wi","1",45,"0","Republican","European","Republican",61554,"Residential",161110,"1"
"449","ca","1",44,"1","Republican","Hispanic and Portuguese","Republican",66000,"Apartment",716040,"0"
"450","co","0",30,"0","Non-Partisan","European","Independent",170000,"Residential",477643,"0"
"451","tx","1",72,"1","Republican","European","Republican",117000,"Residential",373276,"1"
"452","az","0",75,"0","Non-Partisan","European","Democratic & Independent",168000,"Residential",465537,"0"
"453","sc","1",68,"1","Democratic","Likely African-American","Democratic",24749,"Residential",112500,"0"
"454","il","0",21,"0","Democratic","Likely African-American","Democratic",59000,"Apartment",206130,"0"
"455","oh","1",44,"0","Republican","European","Democratic & Republican",38332,"Residential",138555,"0"
"456","ny","1",66,"1","Democratic","European","Democratic",38000,"Duplex",337608,"1"
"457","pa","1",20,"1","Democratic","","Democratic",74210,"Residential",325284,"0"
"458","in","1",56,"0","Non-Partisan","European","Democratic & Independent",82000,"Residential",283056,"1"
"459","ca","1",86,"1","Republican","European","Republican",115000,"Residential",480477,"0"
"460","mi","1",51,"0","Democratic","","Democratic",103016,"Apartment",95999,"0"
"461","fl","1",60,"0","Republican","European","Republican",54223,"Residential",319279,"0"
"462","fl","1",66,"1","Republican","European","Republican",59499,"Residential",313705,"0"
"463","nv","1",57,"0","Republican","European","Republican",139000,"Residential",528318,"1"
