"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"323","mi","0",63,"0","Republican","","Republican",176000,"Unknown",361345,"0"
"324","wi","1",90,"1","Democratic","Hispanic and Portuguese","Democratic",89000,"Duplex",568965,"1"
"325","pa","1",53,"0","Republican","European","Democratic & Republican",186000,"Residential",316579,"0"
"326","wa","1",66,"0","Republican","","Republican",83397,"Residential",286029,"1"
"327","ma","1",33,"0","Non-Partisan","European","Independent",130026,"Residential",857142,"0"
"328","il","1",49,"0","Republican","European","Republican & Independent",49687,"Residential",63973,"0"
"329","in","1",40,"1","Non-Partisan","","Independent",127000,"Residential",495406,"0"
"330","nj","1",63,"0","Democratic","European","Democratic",72000,"Apartment",465362,"0"
"331","tx","0",31,"0","Non-Partisan","Hispanic and Portuguese","Independent",75000,"Apartment",137500,"0"
"332","ny","1",74,"0","Republican","European","Republican",76000,"Triplex",311376,"1"
"333","de","1",52,"0","Republican","European","Democratic & Republican",79000,"Residential",112500,"1"
"334","ky","1",69,"0","Republican","European","Republican",39666,"Residential",187500,"1"
"335","fl","1",62,"1","Non-Partisan","Hispanic and Portuguese","Independent",43749,"Apartment",160612,"0"
"336","fl","1",23,"1","Non-Partisan","European","Independent",190999,"Residential",213312,"0"
"337","ma","1",69,"1","Democratic","Likely African-American","Democratic",66727,"Apartment",346329,"0"
"338","ky","1",67,"1","Republican","European","Democratic & Republican",8780,"Residential",112500,"0"
"339","wi","0",NA,"0","Non-Partisan","European","Independent",60000,"Apartment",98606,"0"
"340","nj","1",72,"0","Republican","European","Republican",133000,"Residential",685545,"0"
"341","tn","0",67,"1","Republican","","Republican",82142,"Residential",128332,"0"
"342","or","0",42,"1","Republican","European","Republican",179443,"Residential",593749,"0"
"343","nc","0",54,"1","Non-Partisan","European","Independent",139000,"Residential",209697,"0"
"344","tx","0",75,"1","Democratic","European","Democratic",48451,"Apartment",282557,"0"
"345","tx","0",30,"0","Democratic","European","Democratic & Independent",29000,"Residential",266860,"0"
"346","ma","0",43,"0","Democratic","European","Democratic & Independent",62000,"Apartment",625000,"0"
"347","ca","1",67,"0","Democratic","East and South Asian","Democratic",109549,"Residential",584855,"0"
"348","wa","1",51,"0","Non-Partisan","European","Independent",182000,"Residential",1039915,"0"
"349","co","1",70,"0","Non-Partisan","European","Democratic & Independent",158000,"Residential",1174030,"0"
"350","pa","1",54,"0","Non-Partisan","European","Republican & Independent",68000,"Apartment",249004,"0"
"351","nc","1",22,"1","Democratic","Likely African-American","Democratic",85559,"Residential",291666,"0"
"352","ct","1",63,"1","Democratic","European","Democratic",91000,"Residential",425000,"1"
"353","ct","1",76,"0","Republican","European","Republican",218000,"Residential",655420,"0"
"354","mo","1",80,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"355","ma","1",30,"0","Non-Partisan","European","Republican & Independent",250000,"Residential",860099,"1"
"356","ca","1",89,"1","Democratic","European","Democratic",91953,"Apartment",466068,"0"
"357","mi","1",40,"1","Democratic","European","Democratic",60000,"Apartment",386841,"1"
"358","il","0",23,"0","Non-Partisan","European","Independent",52158,"Residential",163709,"0"
"359","nc","1",50,"1","Republican","European","Republican",187000,"Residential",536400,"0"
"360","mi","1",67,"0","Democratic","","Democratic",79960,"Apartment",211326,"0"
"361","tx","1",29,"1","Democratic","Hispanic and Portuguese","Democratic",237000,"Apartment",315025,"0"
"362","mi","1",28,"0","Non-Partisan","Hispanic and Portuguese","Independent",50178,"Residential",126562,"0"
"363","il","0",39,"1","Democratic","Hispanic and Portuguese","Democratic",NA,"Unknown",NA,"0"
"364","ca","1",45,"0","Republican","European","Republican",132000,"Residential",1419063,"1"
"365","fl","1",69,"1","Democratic","Likely African-American","Democratic",36323,"Residential",194550,"1"
"366","tx","1",43,"1","Democratic","European","Democratic",36000,"Apartment",193792,"0"
"367","ga","1",61,"1","Democratic","Likely African-American","Democratic",6000,"Residential",163604,"1"
"368","oh","1",55,"0","Republican","European","Republican",250000,"Apartment",452907,"0"
"369","oh","1",39,"0","Republican","European","Republican",113000,"Residential",354952,"0"
"370","oh","1",46,"0","Democratic","","Democratic",56666,"Residential",211525,"0"
"371","fl","1",67,"0","Republican","","Republican",93980,"Residential",498242,"0"
"372","ca","0",63,"0","Republican","European","Democratic & Republican",164000,"Residential",1281031,"0"
"373","az","0",41,"0","Non-Partisan","European","Republican & Independent",54443,"Residential",312837,"0"
"374","nm","1",40,"0","Democratic","European","Democratic",54761,"Residential",156249,"0"
"375","wa","1",25,"0","Democratic","European","Democratic",91000,"Residential",507129,"0"
"376","in","0",57,"0","Republican","","Republican",209000,"Residential",277499,"0"
"377","nh","1",46,"0","Non-Partisan","European","Republican & Independent",123000,"Residential",NA,"0"
"378","nc","1",38,"1","Democratic","Likely African-American","Democratic",35000,"Residential",46548,"0"
"379","nc","1",29,"0","Republican","European","Republican",67000,"Apartment",300264,"0"
"380","ky","1",39,"1","Democratic","European","Democratic",38000,"Apartment",114153,"0"
"381","ga","1",78,"1","Democratic","Likely African-American","Democratic",43000,"Condominium",214999,"1"
"382","ky","1",61,"1","Republican","Likely African-American","Republican",67406,"Apartment",49859,"0"
"383","ga","1",25,"0","Democratic","Likely African-American","Democratic",91235,"Residential",190202,"0"
"384","ca","1",45,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",108000,"Residential",375000,"1"
"385","wi","0",35,"1","Democratic","European","Democratic",32000,"Apartment",184364,"0"
"386","tx","1",55,"0","Republican","Hispanic and Portuguese","Republican",101079,"Residential",334159,"1"
"387","fl","0",46,"0","Non-Partisan","Hispanic and Portuguese","Independent",93000,"Apartment",254069,"0"
"388","tx","1",62,"1","Republican","","Democratic & Republican",108000,"Residential",169202,"0"
"389","ca","1",63,"0","Democratic","European","Democratic",250000,"Residential",1878879,"0"
"390","tx","0",37,"1","Non-Partisan","European","Independent",65624,"Unknown",239579,"1"
"391","ca","1",31,"0","Democratic","European","Democratic & Republican",115725,"Residential",985848,"0"
"392","tx","1",67,"0","Non-Partisan","Hispanic and Portuguese","Independent",110000,"Residential",156273,"1"
"393","tn","0",53,"1","Non-Partisan","","Independent",91971,"Unknown",222950,"0"
"394","la","0",56,"1","Non-Partisan","European","Independent",42935,"Residential",53888,"0"
"395","tx","1",75,"1","Republican","European","Republican",87000,"Residential",209180,"1"
"396","ms","1",NA,"1","Republican","European","Republican",35000,"Residential",NA,"0"
"397","il","1",51,"1","Non-Partisan","European","Independent",42934,"Residential",92499,"1"
"398","oh","1",59,"1","Republican","European","Republican",43374,"Residential",151292,"1"
"399","az","1",72,"1","Republican","European","Republican",114000,"Residential",262977,"0"
"400","il","1",37,"1","Republican","European","Republican",250000,"Residential",689080,"0"
"401","va","1",21,"1","Democratic","Hispanic and Portuguese","Democratic",250000,"Residential",594171,"0"
"402","mi","1",67,"1","Non-Partisan","European","Independent",57000,"Apartment",174652,"0"
"403","tx","1",19,"0","Republican","Other","Republican",167000,"Residential",1669958,"0"
"404","ca","1",67,"0","Democratic","European","Democratic",70273,"Residential",372063,"1"
"405","ny","0",63,"0","Democratic","","Democratic",35000,"Residential",349377,"0"
"406","mi","1",31,"1","Republican","European","Republican",116760,"Residential",111637,"0"
"407","ks","1",51,"0","Republican","European","Republican",142000,"Residential",116814,"1"
"408","ok","1",52,"0","Republican","European","Republican",72000,"Residential",140798,"0"
"409","oh","1",38,"0","Non-Partisan","European","Independent",91000,"Residential",204499,"0"
"410","wa","1",40,"0","Democratic","Hispanic and Portuguese","Democratic",111221,"Apartment",425000,"0"
"411","oh","0",47,"0","Non-Partisan","European","Independent",54235,"Apartment",310099,"0"
"412","ca","1",61,"1","Republican","European","Republican",71000,"Residential",531249,"0"
"413","il","1",36,"0","Democratic","Hispanic and Portuguese","Democratic",62236,"Unknown",235383,"0"
"414","or","1",22,"1","Democratic","European","Democratic & Independent",151951,"Residential",875000,"0"
"415","ga","1",59,"0","Republican","European","Republican",82987,"Residential",288377,"0"
"416","mi","0",57,"1","Democratic","European","Democratic",28863,"Residential",87500,"1"
"417","ga","0",36,"1","Democratic","Likely African-American","Democratic",69328,"Residential",147088,"0"
"418","tx","1",69,"0","Republican","East and South Asian","Republican",139000,"Residential",692224,"1"
"419","fl","0",63,"0","Democratic","Likely African-American","Democratic",65069,"Apartment",247499,"1"
"420","la","1",73,"0","Republican","European","Republican",43374,"Residential",131831,"0"
"421","nm","1",55,"1","Democratic","Hispanic and Portuguese","Democratic",13000,"Residential",329838,"1"
"422","pa","1",75,"1","Democratic","European","Democratic",76214,"Residential",140085,"1"
"423","wa","1",20,"0","Democratic","European","Democratic",174000,"Residential",398328,"0"
"424","ca","0",20,"1","Democratic","European","Democratic",193000,"Apartment",552227,"0"
"425","wv","1",66,"0","Republican","European","Republican",96041,"Residential",161617,"1"
"426","de","1",71,"0","Republican","European","Republican",66000,"Residential",318827,"1"
"427","ok","1",32,"0","Republican","European","Republican",54999,"Residential",280241,"0"
"428","mi","0",76,"1","Non-Partisan","European","Independent",76000,"Residential",81175,"0"
"429","va","0",25,"1","Non-Partisan","European","Independent",10000,"Apartment",178124,"0"
"430","wa","1",35,"0","Democratic","Other","Democratic",49356,"Unknown",199663,"0"
"431","ga","1",21,"0","Non-Partisan","European","Democratic & Republican & Independent",242000,"Residential",668729,"0"
"432","nj","1",55,"1","Democratic","European","Democratic",185464,"Apartment",325000,"0"
"433","ma","0",63,"1","Non-Partisan","European","Democratic & Independent",63181,"Apartment",443225,"0"
"434","tx","1",63,"1","Republican","European","Republican",44000,"Residential",149264,"1"
"435","tx","0",54,"1","Republican","European","Republican",7000,"Residential",97592,"0"
"436","or","0",62,"0","Republican","European","Republican",250000,"Unknown",598535,"0"
"437","ca","1",63,"1","Democratic","Hispanic and Portuguese","Democratic",75000,"Residential",387782,"1"
"438","oh","1",77,"0","Republican","European","Republican",70210,"Residential",223076,"0"
"439","nc","0",61,"0","Non-Partisan","","Republican & Independent",71091,"Residential",326823,"0"
"440","nc","0",28,"1","Non-Partisan","Likely African-American","Independent",116000,"Apartment",125618,"0"
"441","nj","1",47,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",53386,"Apartment",321428,"0"
"442","fl","1",41,"0","Republican","European","Republican",40394,"Condominium",165087,"0"
"443","mi","0",46,"1","Non-Partisan","European","Independent",69000,"Unknown",134791,"0"
"444","tx","1",22,"1","Republican","European","Republican",183000,"Unknown",334619,"0"
"445","fl","1",21,"0","Republican","European","Republican & Independent",124000,"Apartment",450437,"0"
"446","wv","1",43,"0","Republican","European","Republican",99000,"Residential",NA,"0"
"447","az","1",33,"1","Non-Partisan","European","Republican & Independent",128778,"Residential",1049073,"0"
"448","me","0",72,"1","Democratic","European","Democratic",67949,"Unknown",114934,"0"
"449","wi","1",NA,"0","Non-Partisan","European","Independent",52856,"Apartment",256817,"0"
"450","mn","1",22,"1","Republican","","Republican",100000,"Apartment",283992,"0"
"451","tx","1",72,"0","Republican","European","Republican",72000,"Residential",132499,"1"
"452","wa","1",39,"1","Democratic","European","Democratic & Republican",71000,"Residential",90454,"0"
"453","mo","0",35,"0","Non-Partisan","European","Independent",60000,"Apartment",78288,"0"
"454","ny","1",94,"0","Republican","European","Republican",99000,"Triplex",260034,"0"
"455","la","1",83,"1","Non-Partisan","European","Republican & Independent",115000,"Residential",213062,"0"
"456","ok","0",80,"1","Democratic","Likely African-American","Democratic",80000,"Residential",64999,"0"
"457","sc","1",61,"1","Republican","European","Republican",242000,"Residential",455566,"1"
"458","mi","1",39,"0","Democratic","European","Democratic",198000,"Residential",284765,"0"
"459","nv","1",65,"1","Non-Partisan","European","Republican & Independent",146000,"Unknown",409140,"0"
"460","dc","0",75,"1","Democratic","Likely African-American","Democratic",17000,"Apartment",191976,"0"
"461","ca","1",82,"1","Republican","Hispanic and Portuguese","Republican",115000,"Mobil Home",468604,"1"
"462","va","1",73,"1","Democratic","European","Democratic",47000,"Unknown",288645,"0"
"463","ms","1",57,"0","Republican","European","Republican",35000,"Residential",98694,"0"
"464","mi","1",65,"1","Democratic","Hispanic and Portuguese","Democratic",71000,"Duplex",224999,"1"
"465","wv","1",39,"1","Democratic","European","Democratic & Republican",250000,"Residential",843523,"0"
"466","ca","1",67,"0","Republican","European","Republican",159000,"Residential",942023,"0"
"467","wa","0",58,"0","Democratic","European","Democratic",56000,"Apartment",243693,"0"
"468","wa","0",22,"0","Democratic","East and South Asian","Democratic",NA,"Unknown",NA,"0"
