"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"322","ny","1",63,"0","Non-Partisan","European","Independent",34000,"Residential",232894,"0"
"323","ky","1",71,"1","Republican","European","Republican",120000,"Residential",119021,"0"
"324","co","1",35,"1","Democratic","European","Democratic",91000,"Apartment",338094,"0"
"325","mo","1",61,"1","Republican","European","Republican",52163,"Residential",78138,"0"
"326","tx","1",57,"0","Democratic","Hispanic and Portuguese","Democratic",7000,"Residential",178209,"0"
"327","ga","0",50,"0","Democratic","European","Democratic",31032,"Unknown",162500,"0"
"328","nj","1",58,"0","Non-Partisan","European","Democratic & Independent",103124,"Residential",687905,"0"
"329","dc","0",NA,"1","Non-Partisan","European","Democratic & Republican & Independent",160000,"Apartment",559845,"0"
"330","tx","1",26,"1","Democratic","European","Democratic",136999,"Residential",194784,"0"
"331","ca","0",22,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",97408,"Apartment",439999,"0"
"332","ma","1",38,"1","Non-Partisan","Hispanic and Portuguese","Independent",85000,"Apartment",239829,"0"
"333","wa","0",31,"1","Republican","European","Republican",42000,"Mobil Home",155881,"0"
"334","me","1",69,"1","Republican","European","Democratic & Republican",96000,"Residential",199739,"0"
"335","nc","0",26,"0","Non-Partisan","European","Independent",69000,"Apartment",247684,"0"
"336","ca","1",19,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",87036,"Apartment",315656,"0"
"337","wi","1",53,"1","Republican","European","Republican",69100,"Apartment",284251,"0"
"338","mn","1",76,"0","Republican","European","Republican",45535,"Residential",66929,"1"
"339","nm","1",45,"0","Republican","European","Republican",90191,"Residential",137500,"1"
"340","az","1",43,"0","Non-Partisan","European","Democratic & Independent",42499,"Unknown",300176,"0"
"341","co","1",60,"1","Democratic","European","Democratic",73000,"Residential",311211,"0"
"342","az","1",67,"1","Democratic","Hispanic and Portuguese","Democratic",46000,"Residential",315765,"1"
"343","fl","1",63,"1","Democratic","East and South Asian","Democratic & Independent",55000,"Unknown",375054,"0"
"344","tn","1",61,"0","Non-Partisan","European","Independent",120273,"Residential",269530,"0"
"345","az","1",27,"0","Non-Partisan","East and South Asian","Democratic & Independent",73332,"Apartment",278699,"0"
"346","tx","0",38,"0","Non-Partisan","European","Independent",79000,"Residential",406249,"0"
"347","mi","1",73,"1","Non-Partisan","European","Independent",59527,"Apartment",139435,"0"
"348","ca","1",31,"0","Non-Partisan","Hispanic and Portuguese","Independent",55000,"Apartment",248177,"0"
"349","la","1",81,"0","Republican","European","Democratic & Republican",NA,"Residential",176863,"1"
"350","wa","1",57,"0","Democratic","European","Democratic",65000,"Unknown",97940,"0"
"351","mi","1",19,"0","Democratic","","Democratic",70664,"Residential",118268,"0"
"352","mi","1",44,"1","Democratic","European","Democratic",40624,"Residential",137463,"1"
"353","ok","1",79,"0","Democratic","European","Democratic",196000,"Residential",545306,"0"
"354","ga","0",62,"1","Non-Partisan","Likely African-American","Independent",60000,"Residential",103823,"0"
"355","fl","1",39,"1","Republican","European","Republican",141000,"Residential",675536,"0"
"356","co","1",57,"1","Republican","European","Republican",121929,"Residential",291617,"0"
"357","ga","1",54,"1","Democratic","European","Democratic & Independent",250000,"Apartment",476690,"0"
"358","fl","0",42,"0","Republican","European","Republican",37142,"Unknown",121764,"0"
"359","in","1",20,"0","Democratic","Likely African-American","Democratic",65000,"Unknown",143723,"0"
"360","ga","1",57,"0","Republican","European","Republican",250000,"Residential",456674,"0"
"361","ny","1",68,"0","Non-Partisan","East and South Asian","Democratic & Independent",224000,"Residential",1015580,"0"
"362","ny","0",22,"0","Non-Partisan","European","Democratic & Republican & Independent",177034,"Residential",677569,"0"
"363","nc","1",58,"0","Republican","European","Republican & Independent",147000,"Condominium",488094,"0"
"364","ca","0",60,"1","Republican","European","Republican",118000,"Residential",410618,"1"
"365","ca","0",17,"0","Democratic","Hispanic and Portuguese","Democratic",222000,"Unknown",1144338,"0"
"366","nj","1",62,"1","Democratic","Likely African-American","Democratic",47000,"Apartment",253938,"0"
"367","ca","1",70,"0","Democratic","Likely African-American","Democratic",144000,"Apartment",741715,"0"
"368","ca","0",23,"0","Non-Partisan","European","Democratic & Independent",230000,"Residential",1169826,"0"
"369","ca","1",51,"0","Non-Partisan","European","Democratic & Independent",205000,"Residential",4056561,"0"
"370","va","1",66,"1","Republican","Hispanic and Portuguese","Republican",92000,"Residential",325000,"0"
"371","tx","0",30,"1","Non-Partisan","European","Independent",71000,"Unknown",181735,"0"
"372","nj","1",37,"0","Non-Partisan","European","Independent",158577,"Unknown",293845,"0"
"373","tx","0",61,"0","Non-Partisan","Hispanic and Portuguese","Independent",80704,"Residential",168749,"0"
"374","tx","1",66,"1","Republican","European","Republican",112000,"Residential",175556,"1"
"375","ny","1",70,"0","Non-Partisan","European","Democratic & Independent",92000,"Apartment",292100,"0"
"376","pa","1",50,"1","Republican","European","Republican",98213,"Apartment",137500,"1"
"377","pa","1",31,"1","Non-Partisan","","Democratic & Independent",71000,"Residential",137500,"0"
"378","tx","1",73,"0","Republican","European","Democratic & Republican",131187,"Residential",394999,"0"
"379","sd","1",40,"1","Republican","European","Republican",78000,"Apartment",234875,"1"
"380","or","1",30,"0","Democratic","European","Democratic",94741,"Apartment",316362,"0"
"381","ny","1",32,"1","Democratic","Likely African-American","Democratic",88513,"Duplex",461723,"1"
"382","ny","1",71,"0","Democratic","European","Democratic",52680,"Residential",264171,"1"
"383","la","0",54,"1","Republican","European","Republican & Independent",124000,"Residential",381685,"0"
"384","va","0",40,"1","Democratic","Likely African-American","Democratic",99000,"Residential",192079,"0"
"385","ga","0",46,"1","Non-Partisan","Likely African-American","Independent",43713,"Apartment",73377,"0"
"386","ga","0",32,"1","Democratic","Likely African-American","Democratic",119078,"Residential",292064,"0"
"387","in","1",29,"1","Non-Partisan","European","Republican & Independent",141000,"Residential",475000,"0"
"388","ma","1",44,"0","Republican","European","Republican & Independent",119582,"Residential",1093380,"0"
"389","ca","1",19,"1","Democratic","Hispanic and Portuguese","Democratic",66000,"Residential",607348,"0"
"390","nv","0",47,"1","Non-Partisan","European","Independent",71846,"Unknown",123749,"0"
"391","wa","1",24,"1","Democratic","European","Democratic",60000,"Residential",NA,"1"
"392","md","0",NA,"0","Other","Likely African-American","Independent",NA,"Apartment",NA,"0"
"393","az","1",71,"1","Republican","European","Republican",102000,"Residential",215322,"0"
"394","wi","1",65,"0","Republican","European","Democratic & Republican",140740,"Residential",376485,"1"
"395","ny","1",63,"0","Democratic","European","Democratic",79896,"Apartment",NA,"1"
"396","or","1",20,"0","Democratic","Hispanic and Portuguese","Democratic",70000,"Residential",391406,"0"
"397","ut","1",49,"1","Republican","European","Republican & Independent",250000,"Residential",814709,"0"
"398","fl","1",56,"0","Republican","European","Republican",198000,"Residential",408686,"0"
"399","ca","1",63,"1","Democratic","","Democratic & Independent",121000,"Residential",515426,"0"
"400","ca","0",50,"0","Non-Partisan","Hispanic and Portuguese","Republican & Independent",122000,"Residential",1032621,"1"
"401","al","1",67,"1","Republican","Likely African-American","Republican",40000,"Apartment",62044,"0"
"402","ny","1",53,"1","Democratic","Likely African-American","Democratic & Independent",9000,"Apartment",279656,"0"
"403","ga","1",39,"1","Republican","","Republican & Independent",99000,"Residential",326566,"1"
"404","co","1",25,"0","Constitution","European","Democratic & Republican & Independent",181943,"Unknown",1215624,"0"
"405","ca","1",37,"0","Other","Other","Independent",105000,"Apartment",547067,"0"
"406","tx","1",58,"0","Republican","European","Republican",14000,"Residential",182596,"0"
"407","oh","0",35,"0","Republican","European","Republican",35000,"Residential",74999,"1"
"408","ks","1",40,"1","Republican","European","Democratic & Republican",97000,"Residential",121992,"1"
"409","nj","1",34,"0","Democratic","Likely African-American","Democratic & Independent",120000,"Triplex",433213,"0"
"410","nc","1",31,"1","Republican","European","Republican & Independent",139000,"Residential",329441,"0"
"411","wi","1",NA,"0","Republican","European","Republican",63172,"Residential",205694,"0"
"412","ny","1",72,"0","Republican","European","Democratic & Republican",63315,"Unknown",192214,"0"
"413","nh","1",52,"0","Democratic","European","Democratic",132000,"Residential",304354,"0"
"414","pa","1",31,"0","Other","Likely African-American","Democratic & Independent",44867,"Triplex",212500,"0"
"415","tx","1",31,"1","Democratic","Hispanic and Portuguese","Democratic",226000,"Residential",200237,"0"
"416","ny","1",73,"1","Democratic","Likely African-American","Democratic & Independent",78007,"Apartment",192161,"1"
"417","il","1",32,"0","Democratic","Likely African-American","Democratic & Independent",33000,"Residential",233332,"0"
"418","ny","1",66,"0","Democratic","European","Democratic & Independent",184000,"Residential",1061638,"1"
"419","pa","1",62,"0","Republican","European","Republican",97000,"Residential",405599,"0"
"420","ga","1",23,"1","Democratic","European","Democratic & Republican",130931,"Residential",312339,"0"
"421","sc","1",72,"1","Republican","European","Democratic & Republican",180644,"Residential",341255,"0"
"422","hi","1",40,"1","Non-Partisan","Other","Independent",82000,"Condominium",648436,"0"
"423","wa","1",32,"1","Democratic","European","Democratic",11000,"Mobil Home",212500,"0"
"424","dc","1",38,"1","Republican","European","Democratic & Republican & Independent",110713,"Residential",464206,"0"
"425","nc","1",34,"1","Democratic","Likely African-American","Democratic",58528,"Residential",141112,"0"
"426","il","0",37,"0","Democratic","Likely African-American","Democratic",79769,"Apartment",137500,"0"
"427","al","1",33,"1","Republican","","Republican",158145,"Residential",191588,"1"
"428","wi","0",NA,"0","Republican","European","Republican",90000,"Residential",248137,"0"
"429","il","0",57,"0","Non-Partisan","European","Republican & Independent",49000,"Residential",424999,"1"
"430","nc","1",53,"1","Republican","Other","Democratic & Republican",102768,"Unknown",431014,"0"
"431","az","1",31,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",35999,"Residential",187500,"0"
"432","fl","1",70,"0","Democratic","European","Democratic",53622,"Residential",149106,"1"
"433","ca","0",46,"0","Non-Partisan","Hispanic and Portuguese","Independent",33000,"Apartment",629116,"0"
"434","md","1",62,"1","Non-Partisan","European","Republican & Independent",52000,"Residential",193299,"0"
"435","nc","1",62,"1","Democratic","European","Democratic",9000,"Unknown",82199,"0"
"436","ca","1",66,"0","Republican","East and South Asian","Republican & Independent",92000,"Residential",484517,"0"
"437","oh","1",54,"0","Democratic","European","Democratic",64285,"Residential",130555,"1"
"438","ut","1",24,"0","Republican","European","Republican",43000,"Residential",87500,"0"
"439","wa","1",57,"0","Republican","European","Republican",111000,"Residential",162444,"1"
"440","id","1",20,"0","Republican","European","Republican",54000,"Unknown",287500,"0"
"441","nc","1",62,"1","Democratic","European","Democratic",160080,"Residential",NA,"0"
"442","hi","1",47,"0","Democratic","East and South Asian","Democratic",292134,"Apartment",2313721,"0"
"443","oh","1",35,"0","Non-Partisan","European","Independent",36000,"Apartment",127231,"0"
"444","in","0",32,"1","Non-Partisan","East and South Asian","Independent",66634,"Apartment",170138,"0"
"445","md","0",51,"0","Democratic","Likely African-American","Democratic",36070,"Apartment",223421,"0"
"446","tx","1",65,"1","Democratic","European","Democratic & Republican",74000,"Residential",127499,"0"
"447","wa","1",55,"0","Republican","European","Republican",60896,"Duplex",671382,"0"
"448","tx","1",61,"0","Democratic","European","Democratic",65000,"Residential",104166,"1"
"449","ca","1",20,"1","Democratic","Other","Democratic",250000,"Residential",3607648,"0"
"450","tx","1",29,"0","Republican","European","Republican",250000,"Residential",855985,"0"
"451","pa","1",36,"0","Registered Independent","European","Democratic & Republican & Independent",86175,"Residential",442219,"0"
"452","nj","1",39,"0","Non-Partisan","East and South Asian","Independent",90000,"Apartment",603310,"0"
"453","oh","1",30,"0","Republican","","Democratic & Republican",66000,"Unknown",214655,"0"
"454","ny","0",32,"0","Democratic","Likely African-American","Democratic",58967,"Apartment",127839,"0"
"455","ok","1",46,"0","Democratic","European","Democratic",56904,"Unknown",117747,"0"
"456","fl","0",65,"1","Democratic","European","Democratic",250000,"Apartment",242346,"1"
"457","md","0",42,"1","Democratic","Likely African-American","Democratic",75611,"Unknown",186366,"0"
"458","pa","1",48,"1","Republican","European","Republican & Independent",80983,"Apartment",184483,"0"
"459","fl","1",51,"0","Republican","European","Republican",78959,"Residential",483784,"0"
"460","al","1",47,"1","Democratic","Likely African-American","Democratic",22000,"Apartment",101102,"0"
"461","nc","0",19,"0","Non-Partisan","European","Independent",76000,"Apartment",228324,"0"
"462","dc","1",29,"1","Democratic","European","Democratic",94000,"Apartment",965664,"0"
"463","ny","0",41,"0","Democratic","Likely African-American","Democratic",49000,"Apartment",NA,"0"
"464","md","0",47,"1","Republican","","Republican",62000,"Apartment",259097,"0"
"465","va","0",30,"1","Non-Partisan","European","Independent",114000,"Residential",402173,"0"
